#File	/home/jkimball/data_release/umgc/novaseq/190828_A00223_0198_BHCMFVDRXX/Kimball_Project_003/Stem_S7_R1_001.fastq.gz	/home/jkimball/data_release/umgc/novaseq/190828_A00223_0198_BHCMFVDRXX/Kimball_Project_003/Stem_S7_R2_001.fastq.gz
#Total	120941380
#Matched	54519582	45.07935%
#Name	Reads	ReadsPct
7332	6880	0.00569%
7702	6876	0.00569%
970	6837	0.00565%
23436	6828	0.00565%
50851	6801	0.00562%
190625	6800	0.00562%
1364	6705	0.00554%
11611	6694	0.00553%
48568	6645	0.00549%
55615	6642	0.00549%
1073	6638	0.00549%
32460	6593	0.00545%
75215	6592	0.00545%
2818	6569	0.00543%
2067	6549	0.00542%
389	6510	0.00538%
36410	6502	0.00538%
56849	6496	0.00537%
13093	6469	0.00535%
52652	6432	0.00532%
759	6423	0.00531%
8005	6374	0.00527%
79283	6372	0.00527%
637	6360	0.00526%
1320	6343	0.00524%
47562	6328	0.00523%
49071	6326	0.00523%
217	6320	0.00523%
10792	6290	0.00520%
8787	6265	0.00518%
12462	6243	0.00516%
383	6218	0.00514%
23823	6181	0.00511%
38580	6142	0.00508%
10902	6073	0.00502%
4226	6068	0.00502%
92428	6025	0.00498%
21669	6013	0.00497%
8091	5941	0.00491%
4447	5902	0.00488%
6507	5878	0.00486%
24911	5783	0.00478%
33757	5717	0.00473%
7275	5701	0.00471%
4	5700	0.00471%
3427	5698	0.00471%
13689	5695	0.00471%
190753	5663	0.00468%
10423	5602	0.00463%
14088	5600	0.00463%
41504	5571	0.00461%
59235	5553	0.00459%
18332	5539	0.00458%
2529	5522	0.00457%
2455	5519	0.00456%
1239	5497	0.00455%
1639	5481	0.00453%
14330	5480	0.00453%
20120	5461	0.00452%
16932	5452	0.00451%
22683	5444	0.00450%
7499	5414	0.00448%
16456	5389	0.00446%
21419	5334	0.00441%
5052	5333	0.00441%
548	5325	0.00440%
14929	5270	0.00436%
577	5239	0.00433%
72870	5235	0.00433%
90597	5218	0.00431%
8375	5211	0.00431%
84446	5211	0.00431%
3533	5204	0.00430%
278	5194	0.00429%
9502	5175	0.00428%
34881	5169	0.00427%
8807	5141	0.00425%
79824	5139	0.00425%
12	5130	0.00424%
46189	5089	0.00421%
48851	5046	0.00417%
18328	5006	0.00414%
94913	4993	0.00413%
49822	4978	0.00412%
36985	4965	0.00411%
78067	4959	0.00410%
68701	4951	0.00409%
31704	4928	0.00407%
16657	4877	0.00403%
40024	4873	0.00403%
22314	4866	0.00402%
3474	4846	0.00401%
27355	4818	0.00398%
1613	4811	0.00398%
165773	4799	0.00397%
92813	4794	0.00396%
7003	4779	0.00395%
1345	4767	0.00394%
4085	4748	0.00393%
22505	4747	0.00393%
4066	4740	0.00392%
14891	4722	0.00390%
1148	4642	0.00384%
29602	4600	0.00380%
11539	4590	0.00380%
76457	4590	0.00380%
1081	4571	0.00378%
62126	4571	0.00378%
7374	4541	0.00375%
61	4539	0.00375%
1486	4529	0.00374%
20739	4509	0.00373%
14387	4490	0.00371%
3000	4479	0.00370%
59179	4466	0.00369%
11881	4437	0.00367%
6795	4430	0.00366%
4276	4388	0.00363%
101451	4385	0.00363%
58496	4381	0.00362%
60957	4374	0.00362%
32794	4347	0.00359%
1742	4319	0.00357%
2169	4294	0.00355%
8493	4262	0.00352%
196	4216	0.00349%
25116	4196	0.00347%
4573	4196	0.00347%
112670	4138	0.00342%
1865	4067	0.00336%
7670	4065	0.00336%
4590	4063	0.00336%
100702	4060	0.00336%
14537	4022	0.00333%
71654	3980	0.00329%
5567	3973	0.00329%
20816	3970	0.00328%
270807	3965	0.00328%
1015	3963	0.00328%
47441	3951	0.00327%
21059	3945	0.00326%
23247	3921	0.00324%
89710	3920	0.00324%
15214	3904	0.00323%
51017	3891	0.00322%
6891	3849	0.00318%
4977	3828	0.00317%
5578	3823	0.00316%
2828	3783	0.00313%
56432	3739	0.00309%
12151	3734	0.00309%
189601	3715	0.00307%
3332	3683	0.00305%
1590	3652	0.00302%
13926	3644	0.00301%
39702	3627	0.00300%
904	3622	0.00299%
3514	3611	0.00299%
13772	3606	0.00298%
5369	3605	0.00298%
19869	3586	0.00297%
27635	3579	0.00296%
7698	3578	0.00296%
2558	3577	0.00296%
65242	3574	0.00296%
162257	3561	0.00294%
67412	3551	0.00294%
7231	3548	0.00293%
10079	3533	0.00292%
475	3527	0.00292%
53013	3496	0.00289%
32429	3460	0.00286%
3586	3421	0.00283%
11186	3414	0.00282%
13770	3407	0.00282%
36222	3386	0.00280%
16305	3376	0.00279%
66244	3367	0.00278%
8464	3366	0.00278%
9	3355	0.00277%
12291	3345	0.00277%
11069	3342	0.00276%
26094	3338	0.00276%
55312	3335	0.00276%
80836	3325	0.00275%
85132	3317	0.00274%
890	3311	0.00274%
54885	3308	0.00274%
19073	3301	0.00273%
7051	3291	0.00272%
10976	3275	0.00271%
30867	3250	0.00269%
9044	3242	0.00268%
10281	3229	0.00267%
17381	3218	0.00266%
1810	3217	0.00266%
82644	3192	0.00264%
4296	3188	0.00264%
36489	3138	0.00259%
2728	3112	0.00257%
63401	3086	0.00255%
57000	3074	0.00254%
12309	3045	0.00252%
2173	3030	0.00251%
114	3024	0.00250%
1401	3021	0.00250%
17444	3005	0.00248%
39320	2990	0.00247%
23826	2976	0.00246%
62994	2934	0.00243%
8548	2926	0.00242%
51738	2924	0.00242%
107361	2891	0.00239%
5210	2891	0.00239%
126532	2874	0.00238%
14743	2868	0.00237%
21806	2821	0.00233%
26319	2778	0.00230%
9701	2735	0.00226%
27603	2704	0.00224%
4077	2676	0.00221%
933	2666	0.00220%
36477	2662	0.00220%
8683	2658	0.00220%
13231	2648	0.00219%
16114	2641	0.00218%
7723	2638	0.00218%
49817	2631	0.00218%
43966	2622	0.00217%
8888	2595	0.00215%
8706	2593	0.00214%
4230	2588	0.00214%
22758	2586	0.00214%
42636	2581	0.00213%
80494	2563	0.00212%
55821	2551	0.00211%
15809	2533	0.00209%
41351	2531	0.00209%
17833	2525	0.00209%
34390	2524	0.00209%
24471	2522	0.00209%
6297	2488	0.00206%
22852	2477	0.00205%
26158	2471	0.00204%
12022	2468	0.00204%
1617	2447	0.00202%
18368	2427	0.00201%
63693	2424	0.00200%
7131	2423	0.00200%
53749	2420	0.00200%
2311	2405	0.00199%
9203	2394	0.00198%
18091	2390	0.00198%
139189	2388	0.00197%
16565	2382	0.00197%
70591	2377	0.00197%
166049	2368	0.00196%
1863	2351	0.00194%
5378	2346	0.00194%
118287	2342	0.00194%
58947	2338	0.00193%
3892	2336	0.00193%
2060	2318	0.00192%
137734	2292	0.00190%
3492	2292	0.00190%
18967	2280	0.00189%
20978	2278	0.00188%
1018	2267	0.00187%
8857	2267	0.00187%
37968	2263	0.00187%
95242	2258	0.00187%
39166	2256	0.00187%
816	2254	0.00186%
40410	2241	0.00185%
3465	2239	0.00185%
15898	2236	0.00185%
8478	2232	0.00185%
44620	2210	0.00183%
27327	2200	0.00182%
2228	2197	0.00182%
5	2195	0.00181%
32695	2193	0.00181%
61009	2190	0.00181%
105557	2189	0.00181%
43314	2186	0.00181%
62494	2169	0.00179%
14390	2166	0.00179%
9359	2166	0.00179%
34184	2161	0.00179%
843	2139	0.00177%
95	2129	0.00176%
81874	2125	0.00176%
80535	2124	0.00176%
17302	2119	0.00175%
786	2113	0.00175%
6400	2104	0.00174%
42930	2102	0.00174%
46280	2097	0.00173%
138485	2091	0.00173%
3875	2084	0.00172%
20404	2083	0.00172%
17796	2072	0.00171%
14104	2062	0.00170%
43816	2062	0.00170%
8965	2053	0.00170%
32505	2051	0.00170%
60648	2043	0.00169%
611	2036	0.00168%
60970	2035	0.00168%
6694	2035	0.00168%
12218	2028	0.00168%
40567	2025	0.00167%
25907	2002	0.00166%
10289	1998	0.00165%
14446	1998	0.00165%
4818	1992	0.00165%
7898	1989	0.00164%
75890	1982	0.00164%
73220	1981	0.00164%
919	1979	0.00164%
23158	1976	0.00163%
5515	1970	0.00163%
1559	1959	0.00162%
78491	1958	0.00162%
16693	1955	0.00162%
31825	1912	0.00158%
45007	1911	0.00158%
27999	1910	0.00158%
23484	1909	0.00158%
855	1855	0.00153%
2526	1839	0.00152%
940	1839	0.00152%
36219	1831	0.00151%
64	1828	0.00151%
3405	1820	0.00150%
1194	1796	0.00149%
519	1783	0.00147%
10719	1772	0.00147%
24508	1758	0.00145%
113811	1757	0.00145%
11497	1754	0.00145%
6961	1747	0.00144%
3561	1745	0.00144%
223	1742	0.00144%
2671	1731	0.00143%
13618	1725	0.00143%
1399	1720	0.00142%
3625	1699	0.00140%
10717	1695	0.00140%
38712	1687	0.00139%
39151	1685	0.00139%
1188	1682	0.00139%
23570	1681	0.00139%
6716	1667	0.00138%
10017	1658	0.00137%
3107	1647	0.00136%
10830	1646	0.00136%
780	1636	0.00135%
83160	1631	0.00135%
5077	1624	0.00134%
37164	1622	0.00134%
64817	1620	0.00134%
1268	1615	0.00134%
248165	1613	0.00133%
7816	1613	0.00133%
26527	1611	0.00133%
10062	1602	0.00132%
4385	1602	0.00132%
19559	1598	0.00132%
727	1593	0.00132%
105273	1592	0.00132%
2115	1577	0.00130%
21742	1575	0.00130%
312	1575	0.00130%
917	1537	0.00127%
264198	1536	0.00127%
32952	1526	0.00126%
15561	1523	0.00126%
5640	1523	0.00126%
16552	1519	0.00126%
2973	1519	0.00126%
40627	1517	0.00125%
38728	1516	0.00125%
138672	1513	0.00125%
617	1505	0.00124%
395	1504	0.00124%
5514	1492	0.00123%
3	1488	0.00123%
1206	1473	0.00122%
9434	1471	0.00122%
61120	1462	0.00121%
50093	1459	0.00121%
3040	1452	0.00120%
12674	1447	0.00120%
27194	1446	0.00120%
1962	1443	0.00119%
1404	1421	0.00117%
3828	1412	0.00117%
12027	1411	0.00117%
27657	1401	0.00116%
12527	1400	0.00116%
48056	1398	0.00116%
4016	1397	0.00116%
81157	1385	0.00115%
