#File	/home/jkimball/data_release/umgc/novaseq/190828_A00223_0198_BHCMFVDRXX/Kimball_Project_003/Seed_S6_R1_001.fastq.gz	/home/jkimball/data_release/umgc/novaseq/190828_A00223_0198_BHCMFVDRXX/Kimball_Project_003/Seed_S6_R2_001.fastq.gz
#Total	102487828
#Matched	8597903	8.38919%
#Name	Reads	ReadsPct
4226	288	0.00028%
12022	287	0.00028%
36219	287	0.00028%
60541	287	0.00028%
83911	286	0.00028%
3681	285	0.00028%
34881	284	0.00028%
307	283	0.00028%
43816	281	0.00027%
8857	281	0.00027%
137228	280	0.00027%
1404	280	0.00027%
4344	280	0.00027%
772	280	0.00027%
20816	279	0.00027%
11767	276	0.00027%
12027	276	0.00027%
22758	276	0.00027%
39167	274	0.00027%
7374	274	0.00027%
56849	272	0.00027%
4482	268	0.00026%
519	268	0.00026%
71536	265	0.00026%
2647	264	0.00026%
601	264	0.00026%
904	264	0.00026%
9502	264	0.00026%
9699	264	0.00026%
113811	263	0.00026%
69444	261	0.00025%
24327	260	0.00025%
4296	259	0.00025%
8478	259	0.00025%
138485	258	0.00025%
70434	258	0.00025%
10079	257	0.00025%
8807	257	0.00025%
15083	252	0.00025%
26248	252	0.00025%
2067	251	0.00024%
419	251	0.00024%
9786	250	0.00024%
137734	249	0.00024%
5514	249	0.00024%
63295	249	0.00024%
12198	247	0.00024%
29631	247	0.00024%
8263	247	0.00024%
15809	245	0.00024%
5305	245	0.00024%
6716	245	0.00024%
12343	244	0.00024%
32460	244	0.00024%
53013	244	0.00024%
10555	242	0.00024%
228	242	0.00024%
12840	241	0.00024%
30668	240	0.00023%
34068	240	0.00023%
7502	240	0.00023%
102463	238	0.00023%
59235	237	0.00023%
611	235	0.00023%
6371	235	0.00023%
6400	234	0.00023%
51363	233	0.00023%
4016	232	0.00023%
7536	232	0.00023%
1609	230	0.00022%
31825	230	0.00022%
10345	229	0.00022%
3892	229	0.00022%
47441	229	0.00022%
22314	228	0.00022%
81874	227	0.00022%
25744	224	0.00022%
64488	224	0.00022%
759	224	0.00022%
3492	223	0.00022%
4642	223	0.00022%
190753	222	0.00022%
200863	220	0.00021%
3107	220	0.00021%
80339	220	0.00021%
7703	219	0.00021%
62126	218	0.00021%
103549	215	0.00021%
2936	215	0.00021%
38712	215	0.00021%
38728	215	0.00021%
5242	215	0.00021%
79283	214	0.00021%
83160	214	0.00021%
93356	214	0.00021%
84065	213	0.00021%
2119	212	0.00021%
14929	210	0.00020%
10289	209	0.00020%
24471	209	0.00020%
20978	208	0.00020%
34803	208	0.00020%
133108	207	0.00020%
270807	207	0.00020%
10376	206	0.00020%
57593	206	0.00020%
3332	205	0.00020%
10017	204	0.00020%
10142	204	0.00020%
18332	204	0.00020%
178958	203	0.00020%
1863	203	0.00020%
2311	203	0.00020%
27413	203	0.00020%
32429	203	0.00020%
67412	203	0.00020%
6074	202	0.00020%
15526	201	0.00020%
23625	201	0.00020%
771	201	0.00020%
62310	200	0.00020%
62494	200	0.00020%
171129	198	0.00019%
4514	198	0.00019%
713	196	0.00019%
15889	195	0.00019%
2115	195	0.00019%
264198	195	0.00019%
