#File	/home/jkimball/data_release/umgc/novaseq/190828_A00223_0198_BHCMFVDRXX/Kimball_Project_003/Female_S1_R1_001.fastq.gz	/home/jkimball/data_release/umgc/novaseq/190828_A00223_0198_BHCMFVDRXX/Kimball_Project_003/Female_S1_R2_001.fastq.gz
#Total	121737828
#Matched	8242143	6.77040%
#Name	Reads	ReadsPct
191579	142	0.00012%
48056	142	0.00012%
615	142	0.00012%
4041	141	0.00012%
4134	141	0.00012%
4642	141	0.00012%
91225	141	0.00012%
11249	140	0.00012%
51725	140	0.00012%
56675	140	0.00012%
6961	140	0.00012%
70661	140	0.00012%
8868	140	0.00012%
9530	140	0.00012%
21531	139	0.00011%
101988	138	0.00011%
13589	138	0.00011%
6720	138	0.00011%
12180	137	0.00011%
16795	137	0.00011%
25224	137	0.00011%
68926	137	0.00011%
54191	136	0.00011%
47982	135	0.00011%
8584	135	0.00011%
894	135	0.00011%
1268	134	0.00011%
121056	133	0.00011%
173123	133	0.00011%
575	133	0.00011%
98905	133	0.00011%
11829	132	0.00011%
4854	132	0.00011%
53559	132	0.00011%
88257	132	0.00011%
29434	131	0.00011%
20310	130	0.00011%
356	130	0.00011%
41759	130	0.00011%
5324	130	0.00011%
609	130	0.00011%
10108	129	0.00011%
65278	129	0.00011%
10136	128	0.00011%
11758	128	0.00011%
30815	128	0.00011%
50993	128	0.00011%
5364	128	0.00011%
26898	126	0.00010%
46751	126	0.00010%
50453	126	0.00010%
17637	125	0.00010%
32067	125	0.00010%
39743	125	0.00010%
102463	123	0.00010%
1323	123	0.00010%
166878	123	0.00010%
18725	123	0.00010%
3946	123	0.00010%
9606	123	0.00010%
36825	122	0.00010%
419	122	0.00010%
50830	122	0.00010%
811	122	0.00010%
150517	121	0.00010%
20762	120	0.00010%
2338	120	0.00010%
23625	120	0.00010%
41092	120	0.00010%
51713	120	0.00010%
79029	120	0.00010%
22886	119	0.00010%
9529	119	0.00010%
3645	118	0.00010%
55539	118	0.00010%
111014	117	0.00010%
2854	117	0.00010%
8577	117	0.00010%
2817	116	0.00010%
4538	116	0.00010%
14687	115	0.00009%
3110	115	0.00009%
3437	115	0.00009%
713	115	0.00009%
16946	113	0.00009%
12469	112	0.00009%
25744	112	0.00009%
26710	112	0.00009%
27259	112	0.00009%
46101	112	0.00009%
9905	112	0.00009%
6717	111	0.00009%
112090	109	0.00009%
36187	109	0.00009%
98579	109	0.00009%
109004	108	0.00009%
2962	108	0.00009%
51556	108	0.00009%
27050	107	0.00009%
42020	107	0.00009%
77042	107	0.00009%
99270	107	0.00009%
162	106	0.00009%
36563	106	0.00009%
618	106	0.00009%
70481	106	0.00009%
132847	105	0.00009%
217873	105	0.00009%
228	105	0.00009%
37691	105	0.00009%
51363	105	0.00009%
5833	105	0.00009%
145975	104	0.00009%
1882	104	0.00009%
2336	104	0.00009%
37567	104	0.00009%
41179	104	0.00009%
18671	103	0.00008%
19675	103	0.00008%
3871	103	0.00008%
447	103	0.00008%
856	103	0.00008%
24501	102	0.00008%
40742	102	0.00008%
4482	102	0.00008%
5802	102	0.00008%
8357	102	0.00008%
8979	102	0.00008%
15526	101	0.00008%
19823	101	0.00008%
2199	101	0.00008%
31659	101	0.00008%
44068	101	0.00008%
9767	101	0.00008%
4850	100	0.00008%
88	99	0.00008%
10208	98	0.00008%
15579	97	0.00008%
39837	97	0.00008%
51090	97	0.00008%
772	97	0.00008%
8560	97	0.00008%
16290	96	0.00008%
2581	96	0.00008%
2656	96	0.00008%
2731	96	0.00008%
31605	96	0.00008%
56	96	0.00008%
7755	96	0.00008%
8321	96	0.00008%
11292	95	0.00008%
28620	95	0.00008%
5333	95	0.00008%
59036	95	0.00008%
64488	95	0.00008%
67226	95	0.00008%
8277	95	0.00008%
90843	95	0.00008%
10189	94	0.00008%
105119	94	0.00008%
13854	94	0.00008%
19368	94	0.00008%
3067	94	0.00008%
16242	93	0.00008%
17427	93	0.00008%
56720	93	0.00008%
57593	93	0.00008%
6931	93	0.00008%
74437	93	0.00008%
25639	92	0.00008%
36465	92	0.00008%
40056	92	0.00008%
74811	92	0.00008%
32340	91	0.00007%
9334	91	0.00007%
10334	90	0.00007%
107252	90	0.00007%
27833	90	0.00007%
30752	90	0.00007%
42247	90	0.00007%
6817	90	0.00007%
15479	89	0.00007%
15577	89	0.00007%
17753	89	0.00007%
2936	89	0.00007%
31257	89	0.00007%
43837	89	0.00007%
5822	89	0.00007%
13485	88	0.00007%
25659	88	0.00007%
262337	88	0.00007%
402	88	0.00007%
4439	88	0.00007%
9604	88	0.00007%
224519	87	0.00007%
27397	87	0.00007%
36926	87	0.00007%
4090	87	0.00007%
78705	87	0.00007%
10181	86	0.00007%
82162	86	0.00007%
131158	85	0.00007%
14755	85	0.00007%
18291	85	0.00007%
260139	85	0.00007%
287820	85	0.00007%
89572	85	0.00007%
96378	85	0.00007%
134826	84	0.00007%
18890	84	0.00007%
27715	84	0.00007%
32407	84	0.00007%
508	84	0.00007%
5126	84	0.00007%
8433	84	0.00007%
13276	83	0.00007%
14539	83	0.00007%
198211	83	0.00007%
27964	83	0.00007%
80909	83	0.00007%
125949	82	0.00007%
1296	82	0.00007%
2475	82	0.00007%
35839	82	0.00007%
5777	82	0.00007%
639	82	0.00007%
2465	81	0.00007%
61678	81	0.00007%
10729	80	0.00007%
11468	80	0.00007%
1854	80	0.00007%
5102	80	0.00007%
52571	80	0.00007%
60425	80	0.00007%
71794	80	0.00007%
72818	80	0.00007%
78982	80	0.00007%
8952	80	0.00007%
2121	79	0.00006%
22140	79	0.00006%
22182	79	0.00006%
2873	79	0.00006%
35414	79	0.00006%
50448	79	0.00006%
5242	79	0.00006%
71536	79	0.00006%
12386	78	0.00006%
21727	78	0.00006%
392401	78	0.00006%
13265	77	0.00006%
151563	77	0.00006%
180	77	0.00006%
26267	77	0.00006%
2954	77	0.00006%
4344	77	0.00006%
459	77	0.00006%
93356	77	0.00006%
1872	76	0.00006%
237294	76	0.00006%
25366	76	0.00006%
26420	76	0.00006%
33445	76	0.00006%
82021	76	0.00006%
865	76	0.00006%
9318	76	0.00006%
185765	75	0.00006%
24424	75	0.00006%
28131	75	0.00006%
38940	75	0.00006%
56385	75	0.00006%
9386	75	0.00006%
17143	74	0.00006%
20964	74	0.00006%
22847	74	0.00006%
33947	74	0.00006%
8619	74	0.00006%
105341	73	0.00006%
204429	73	0.00006%
32451	73	0.00006%
335	73	0.00006%
35578	73	0.00006%
38707	73	0.00006%
5885	73	0.00006%
76633	73	0.00006%
90698	73	0.00006%
9841	73	0.00006%
105766	72	0.00006%
147554	72	0.00006%
18083	72	0.00006%
20630	72	0.00006%
24427	72	0.00006%
254842	72	0.00006%
4529	72	0.00006%
84657	72	0.00006%
868	72	0.00006%
16163	71	0.00006%
32890	71	0.00006%
3385	71	0.00006%
5527	71	0.00006%
57742	71	0.00006%
57821	71	0.00006%
8192	71	0.00006%
8392	71	0.00006%
42540	70	0.00006%
44186	70	0.00006%
48156	70	0.00006%
5590	70	0.00006%
586	70	0.00006%
9045	70	0.00006%
102129	69	0.00006%
13499	69	0.00006%
25022	69	0.00006%
50590	69	0.00006%
75109	69	0.00006%
78494	69	0.00006%
1394	68	0.00006%
20624	68	0.00006%
20641	68	0.00006%
31059	68	0.00006%
3973	68	0.00006%
44527	68	0.00006%
11335	67	0.00006%
12703	67	0.00006%
18707	67	0.00006%
1920	67	0.00006%
24485	67	0.00006%
29636	67	0.00006%
297703	67	0.00006%
35426	67	0.00006%
397147	67	0.00006%
41489	67	0.00006%
44994	67	0.00006%
4506	67	0.00006%
52466	67	0.00006%
80809	67	0.00006%
83704	67	0.00006%
87046	67	0.00006%
9333	67	0.00006%
1779	66	0.00005%
181881	66	0.00005%
2068	66	0.00005%
21799	66	0.00005%
23677	66	0.00005%
45088	66	0.00005%
5406	66	0.00005%
78375	66	0.00005%
83242	66	0.00005%
854	66	0.00005%
9732	66	0.00005%
105760	65	0.00005%
189	65	0.00005%
28808	65	0.00005%
37561	65	0.00005%
4456	65	0.00005%
45298	65	0.00005%
74485	65	0.00005%
931	65	0.00005%
146788	64	0.00005%
22558	64	0.00005%
23369	64	0.00005%
2644	64	0.00005%
29038	64	0.00005%
39755	64	0.00005%
68974	64	0.00005%
77062	64	0.00005%
13152	63	0.00005%
17364	63	0.00005%
523	63	0.00005%
8491	63	0.00005%
164035	62	0.00005%
18198	62	0.00005%
21963	62	0.00005%
24825	62	0.00005%
27010	62	0.00005%
5427	62	0.00005%
56475	62	0.00005%
58645	62	0.00005%
82001	62	0.00005%
937	62	0.00005%
9983	62	0.00005%
104962	61	0.00005%
11783	61	0.00005%
16750	61	0.00005%
16808	61	0.00005%
20178	61	0.00005%
20203	61	0.00005%
25732	61	0.00005%
27686	61	0.00005%
30038	61	0.00005%
45082	61	0.00005%
60649	61	0.00005%
15477	60	0.00005%
16910	60	0.00005%
17	60	0.00005%
29000	60	0.00005%
7689	60	0.00005%
7951	60	0.00005%
10133	59	0.00005%
16285	59	0.00005%
2111	59	0.00005%
229292	59	0.00005%
2544	59	0.00005%
25895	59	0.00005%
49722	59	0.00005%
7086	59	0.00005%
8477	59	0.00005%
1281	58	0.00005%
1282	58	0.00005%
136961	58	0.00005%
19448	58	0.00005%
19674	58	0.00005%
25178	58	0.00005%
36271	58	0.00005%
54472	58	0.00005%
73318	58	0.00005%
77581	58	0.00005%
84127	58	0.00005%
103230	57	0.00005%
126922	57	0.00005%
18479	57	0.00005%
2139	57	0.00005%
2473	57	0.00005%
26758	57	0.00005%
27410	57	0.00005%
336033	57	0.00005%
36331	57	0.00005%
38259	57	0.00005%
4221	57	0.00005%
42317	57	0.00005%
49838	57	0.00005%
54149	57	0.00005%
70795	57	0.00005%
86	57	0.00005%
1	56	0.00005%
11767	56	0.00005%
137980	56	0.00005%
33102	56	0.00005%
46218	56	0.00005%
49446	56	0.00005%
53028	56	0.00005%
56678	56	0.00005%
6929	56	0.00005%
7522	56	0.00005%
80044	56	0.00005%
110604	55	0.00005%
1441	55	0.00005%
17921	55	0.00005%
22057	55	0.00005%
23064	55	0.00005%
321436	55	0.00005%
36775	55	0.00005%
38295	55	0.00005%
53616	55	0.00005%
62462	55	0.00005%
88112	55	0.00005%
91060	55	0.00005%
100883	54	0.00004%
13412	54	0.00004%
17545	54	0.00004%
225	54	0.00004%
2293	54	0.00004%
35747	54	0.00004%
3978	54	0.00004%
42027	54	0.00004%
4771	54	0.00004%
48890	54	0.00004%
64045	54	0.00004%
6763	54	0.00004%
733	54	0.00004%
7703	54	0.00004%
92567	54	0.00004%
159057	53	0.00004%
22792	53	0.00004%
27359	53	0.00004%
55440	53	0.00004%
5737	53	0.00004%
64027	53	0.00004%
86485	53	0.00004%
89224	53	0.00004%
100784	52	0.00004%
102665	52	0.00004%
11698	52	0.00004%
200863	52	0.00004%
2287	52	0.00004%
26253	52	0.00004%
41399	52	0.00004%
6042	52	0.00004%
64546	52	0.00004%
87519	52	0.00004%
10995	51	0.00004%
131108	51	0.00004%
25763	51	0.00004%
31300	51	0.00004%
50133	51	0.00004%
6658	51	0.00004%
70434	51	0.00004%
77258	51	0.00004%
81478	51	0.00004%
120084	50	0.00004%
1470	50	0.00004%
16154	50	0.00004%
162085	50	0.00004%
19471	50	0.00004%
23191	50	0.00004%
24818	50	0.00004%
2569	50	0.00004%
55063	50	0.00004%
55477	50	0.00004%
94534	50	0.00004%
114335	49	0.00004%
128448	49	0.00004%
13754	49	0.00004%
141	49	0.00004%
150662	49	0.00004%
20197	49	0.00004%
28772	49	0.00004%
3834	49	0.00004%
49637	49	0.00004%
63899	49	0.00004%
7107	49	0.00004%
83538	49	0.00004%
103031	48	0.00004%
15509	48	0.00004%
17315	48	0.00004%
18848	48	0.00004%
18914	48	0.00004%
24356	48	0.00004%
28768	48	0.00004%
3614	48	0.00004%
41970	48	0.00004%
506	48	0.00004%
54746	48	0.00004%
66580	48	0.00004%
81209	48	0.00004%
93975	48	0.00004%
11961	47	0.00004%
17070	47	0.00004%
20647	47	0.00004%
21588	47	0.00004%
25185	47	0.00004%
27513	47	0.00004%
42453	47	0.00004%
51486	47	0.00004%
981	47	0.00004%
21974	46	0.00004%
2782	46	0.00004%
45831	46	0.00004%
7747	46	0.00004%
111038	45	0.00004%
1187	45	0.00004%
12755	45	0.00004%
13068	45	0.00004%
14118	45	0.00004%
14877	45	0.00004%
2454	45	0.00004%
3496	45	0.00004%
46656	45	0.00004%
5479	45	0.00004%
65944	45	0.00004%
75668	45	0.00004%
913	45	0.00004%
9273	45	0.00004%
1354	44	0.00004%
13826	44	0.00004%
29128	44	0.00004%
36396	44	0.00004%
4142	44	0.00004%
435	44	0.00004%
55747	44	0.00004%
5795	44	0.00004%
65316	44	0.00004%
76465	44	0.00004%
10435	43	0.00004%
104837	43	0.00004%
12389	43	0.00004%
15522	43	0.00004%
172355	43	0.00004%
204587	43	0.00004%
27413	43	0.00004%
29683	43	0.00004%
29727	43	0.00004%
6301	43	0.00004%
905	43	0.00004%
9683	43	0.00004%
107036	42	0.00003%
110329	42	0.00003%
14293	42	0.00003%
16779	42	0.00003%
1765	42	0.00003%
2022	42	0.00003%
213692	42	0.00003%
22521	42	0.00003%
24488	42	0.00003%
2981	42	0.00003%
304	42	0.00003%
30412	42	0.00003%
3304	42	0.00003%
3498	42	0.00003%
3647	42	0.00003%
37125	42	0.00003%
3928	42	0.00003%
4886	42	0.00003%
8684	42	0.00003%
9174	42	0.00003%
92295	42	0.00003%
9804	42	0.00003%
129717	41	0.00003%
13643	41	0.00003%
14080	41	0.00003%
16468	41	0.00003%
16940	41	0.00003%
1823	41	0.00003%
20379	41	0.00003%
214366	41	0.00003%
246963	41	0.00003%
26090	41	0.00003%
35130	41	0.00003%
51910	41	0.00003%
5305	41	0.00003%
57510	41	0.00003%
62145	41	0.00003%
6711	41	0.00003%
68275	41	0.00003%
7604	41	0.00003%
15533	40	0.00003%
1634	40	0.00003%
171672	40	0.00003%
2695	40	0.00003%
454	40	0.00003%
5198	40	0.00003%
5532	40	0.00003%
60764	40	0.00003%
62	40	0.00003%
69048	40	0.00003%
7914	40	0.00003%
8058	40	0.00003%
85827	40	0.00003%
1004	39	0.00003%
11281	39	0.00003%
120817	39	0.00003%
1368	39	0.00003%
19596	39	0.00003%
21521	39	0.00003%
24287	39	0.00003%
2933	39	0.00003%
3368	39	0.00003%
34114	39	0.00003%
35327	39	0.00003%
3959	39	0.00003%
42903	39	0.00003%
4905	39	0.00003%
6821	39	0.00003%
82668	39	0.00003%
9524	39	0.00003%
104153	38	0.00003%
10620	38	0.00003%
145901	38	0.00003%
1592	38	0.00003%
17208	38	0.00003%
2310	38	0.00003%
2471	38	0.00003%
26881	38	0.00003%
292742	38	0.00003%
2992	38	0.00003%
3018	38	0.00003%
34742	38	0.00003%
4044	38	0.00003%
4423	38	0.00003%
4685	38	0.00003%
52499	38	0.00003%
584	38	0.00003%
8194	38	0.00003%
12198	37	0.00003%
131990	37	0.00003%
25006	37	0.00003%
25619	37	0.00003%
27740	37	0.00003%
31483	37	0.00003%
4173	37	0.00003%
48190	37	0.00003%
540	37	0.00003%
6260	37	0.00003%
821	37	0.00003%
8825	37	0.00003%
92921	37	0.00003%
1262	36	0.00003%
126383	36	0.00003%
13069	36	0.00003%
16240	36	0.00003%
1687	36	0.00003%
208678	36	0.00003%
2631	36	0.00003%
273559	36	0.00003%
28068	36	0.00003%
3205	36	0.00003%
36315	36	0.00003%
36977	36	0.00003%
4475	36	0.00003%
45209	36	0.00003%
69266	36	0.00003%
78229	36	0.00003%
7899	36	0.00003%
108476	35	0.00003%
109326	35	0.00003%
1098	35	0.00003%
2317	35	0.00003%
24529	35	0.00003%
2799	35	0.00003%
31377	35	0.00003%
40342	35	0.00003%
45781	35	0.00003%
48500	35	0.00003%
50734	35	0.00003%
63484	35	0.00003%
64944	35	0.00003%
88721	35	0.00003%
8949	35	0.00003%
105231	34	0.00003%
109995	34	0.00003%
11151	34	0.00003%
11745	34	0.00003%
1650	34	0.00003%
34147	34	0.00003%
344	34	0.00003%
41112	34	0.00003%
6051	34	0.00003%
95364	34	0.00003%
9776	34	0.00003%
9833	34	0.00003%
105022	33	0.00003%
111698	33	0.00003%
115756	33	0.00003%
1409	33	0.00003%
1424	33	0.00003%
153716	33	0.00003%
173415	33	0.00003%
19268	33	0.00003%
1988	33	0.00003%
23898	33	0.00003%
24598	33	0.00003%
2478	33	0.00003%
26917	33	0.00003%
28538	33	0.00003%
28746	33	0.00003%
32180	33	0.00003%
3393	33	0.00003%
53582	33	0.00003%
60032	33	0.00003%
8011	33	0.00003%
9703	33	0.00003%
115570	32	0.00003%
132613	32	0.00003%
133358	32	0.00003%
16573	32	0.00003%
166758	32	0.00003%
19945	32	0.00003%
24327	32	0.00003%
30484	32	0.00003%
3287	32	0.00003%
56732	32	0.00003%
61526	32	0.00003%
75007	32	0.00003%
7856	32	0.00003%
87154	32	0.00003%
115736	31	0.00003%
119	31	0.00003%
121322	31	0.00003%
13312	31	0.00003%
146784	31	0.00003%
18027	31	0.00003%
2175	31	0.00003%
224125	31	0.00003%
31265	31	0.00003%
3129	31	0.00003%
3202	31	0.00003%
48474	31	0.00003%
52867	31	0.00003%
6232	31	0.00003%
66032	31	0.00003%
7502	31	0.00003%
87775	31	0.00003%
1378	30	0.00002%
199168	30	0.00002%
2203	30	0.00002%
24	30	0.00002%
294	30	0.00002%
30710	30	0.00002%
4183	30	0.00002%
50442	30	0.00002%
67748	30	0.00002%
84416	30	0.00002%
96169	30	0.00002%
9782	30	0.00002%
109	29	0.00002%
122	29	0.00002%
160	29	0.00002%
1886	29	0.00002%
20266	29	0.00002%
20664	29	0.00002%
21023	29	0.00002%
2413	29	0.00002%
2877	29	0.00002%
34470	29	0.00002%
3808	29	0.00002%
39294	29	0.00002%
39805	29	0.00002%
4601	29	0.00002%
5684	29	0.00002%
5968	29	0.00002%
6182	29	0.00002%
7342	29	0.00002%
881	29	0.00002%
96588	29	0.00002%
975	29	0.00002%
10142	28	0.00002%
1176	28	0.00002%
16879	28	0.00002%
171204	28	0.00002%
17411	28	0.00002%
18586	28	0.00002%
20563	28	0.00002%
20702	28	0.00002%
226075	28	0.00002%
2355	28	0.00002%
31009	28	0.00002%
32061	28	0.00002%
33851	28	0.00002%
3411	28	0.00002%
45363	28	0.00002%
46183	28	0.00002%
54804	28	0.00002%
5998	28	0.00002%
61300	28	0.00002%
61467	28	0.00002%
115777	27	0.00002%
116286	27	0.00002%
1242	27	0.00002%
138776	27	0.00002%
14852	27	0.00002%
151	27	0.00002%
1591	27	0.00002%
177401	27	0.00002%
2062	27	0.00002%
22559	27	0.00002%
22657	27	0.00002%
22873	27	0.00002%
234810	27	0.00002%
23840	27	0.00002%
24332	27	0.00002%
300	27	0.00002%
3027	27	0.00002%
3184	27	0.00002%
31923	27	0.00002%
32989	27	0.00002%
3564	27	0.00002%
44857	27	0.00002%
54289	27	0.00002%
5630	27	0.00002%
5746	27	0.00002%
5861	27	0.00002%
62390	27	0.00002%
65703	27	0.00002%
6914	27	0.00002%
76756	27	0.00002%
8801	27	0.00002%
909	27	0.00002%
9408	27	0.00002%
9554	27	0.00002%
9636	27	0.00002%
11722	26	0.00002%
134456	26	0.00002%
1388	26	0.00002%
152665	26	0.00002%
156128	26	0.00002%
15661	26	0.00002%
1647	26	0.00002%
17299	26	0.00002%
17518	26	0.00002%
20268	26	0.00002%
21233	26	0.00002%
25604	26	0.00002%
3089	26	0.00002%
35437	26	0.00002%
36941	26	0.00002%
4145	26	0.00002%
48492	26	0.00002%
53077	26	0.00002%
56143	26	0.00002%
5803	26	0.00002%
594	26	0.00002%
60541	26	0.00002%
69930	26	0.00002%
91090	26	0.00002%
9930	26	0.00002%
1027	25	0.00002%
10971	25	0.00002%
1147	25	0.00002%
114836	25	0.00002%
117637	25	0.00002%
129015	25	0.00002%
129024	25	0.00002%
15307	25	0.00002%
153705	25	0.00002%
1542	25	0.00002%
16495	25	0.00002%
18193	25	0.00002%
21908	25	0.00002%
23098	25	0.00002%
231086	25	0.00002%
24870	25	0.00002%
2767	25	0.00002%
33930	25	0.00002%
3622	25	0.00002%
38649	25	0.00002%
39625	25	0.00002%
4043	25	0.00002%
41536	25	0.00002%
47218	25	0.00002%
51906	25	0.00002%
59	25	0.00002%
61884	25	0.00002%
630	25	0.00002%
6642	25	0.00002%
69	25	0.00002%
70016	25	0.00002%
7178	25	0.00002%
77257	25	0.00002%
78769	25	0.00002%
8956	25	0.00002%
1013	24	0.00002%
105997	24	0.00002%
106224	24	0.00002%
1124	24	0.00002%
1221	24	0.00002%
139666	24	0.00002%
141650	24	0.00002%
14276	24	0.00002%
14407	24	0.00002%
150362	24	0.00002%
155383	24	0.00002%
1652	24	0.00002%
182566	24	0.00002%
184413	24	0.00002%
19	24	0.00002%
203585	24	0.00002%
2515	24	0.00002%
2578	24	0.00002%
27658	24	0.00002%
39416	24	0.00002%
40218	24	0.00002%
421	24	0.00002%
5476	24	0.00002%
58228	24	0.00002%
7771	24	0.00002%
83015	24	0.00002%
95725	24	0.00002%
99082	24	0.00002%
10107	23	0.00002%
104615	23	0.00002%
106296	23	0.00002%
11847	23	0.00002%
13775	23	0.00002%
162634	23	0.00002%
17491	23	0.00002%
190536	23	0.00002%
20044	23	0.00002%
22681	23	0.00002%
24123	23	0.00002%
26081	23	0.00002%
26531	23	0.00002%
2715	23	0.00002%
27801	23	0.00002%
29568	23	0.00002%
2982	23	0.00002%
3267	23	0.00002%
33282	23	0.00002%
3388	23	0.00002%
34501	23	0.00002%
35233	23	0.00002%
37171	23	0.00002%
37809	23	0.00002%
464	23	0.00002%
4863	23	0.00002%
49113	23	0.00002%
50612	23	0.00002%
5554	23	0.00002%
601	23	0.00002%
61324	23	0.00002%
641	23	0.00002%
66757	23	0.00002%
71557	23	0.00002%
934	23	0.00002%
93757	23	0.00002%
101148	22	0.00002%
111383	22	0.00002%
12314	22	0.00002%
1302	22	0.00002%
13674	22	0.00002%
147626	22	0.00002%
1572	22	0.00002%
178397	22	0.00002%
20437	22	0.00002%
22536	22	0.00002%
2890	22	0.00002%
30524	22	0.00002%
32043	22	0.00002%
33765	22	0.00002%
3977	22	0.00002%
4576	22	0.00002%
52933	22	0.00002%
539	22	0.00002%
60493	22	0.00002%
6386	22	0.00002%
6403	22	0.00002%
7230	22	0.00002%
76831	22	0.00002%
105548	21	0.00002%
10875	21	0.00002%
114173	21	0.00002%
11478	21	0.00002%
115052	21	0.00002%
119513	21	0.00002%
156096	21	0.00002%
163113	21	0.00002%
17767	21	0.00002%
18789	21	0.00002%
26900	21	0.00002%
2742	21	0.00002%
27668	21	0.00002%
281479	21	0.00002%
30	21	0.00002%
31165	21	0.00002%
31524	21	0.00002%
32337	21	0.00002%
326556	21	0.00002%
345	21	0.00002%
34690	21	0.00002%
34944	21	0.00002%
41103	21	0.00002%
418	21	0.00002%
52751	21	0.00002%
59250	21	0.00002%
67060	21	0.00002%
69382	21	0.00002%
77131	21	0.00002%
8101	21	0.00002%
83783	21	0.00002%
85369	21	0.00002%
9352	21	0.00002%
9868	21	0.00002%
10874	20	0.00002%
112490	20	0.00002%
114039	20	0.00002%
116641	20	0.00002%
12064	20	0.00002%
12929	20	0.00002%
140235	20	0.00002%
14860	20	0.00002%
16300	20	0.00002%
16439	20	0.00002%
16849	20	0.00002%
19360	20	0.00002%
1978	20	0.00002%
19965	20	0.00002%
209050	20	0.00002%
2098	20	0.00002%
2162	20	0.00002%
22149	20	0.00002%
22992	20	0.00002%
23031	20	0.00002%
24284	20	0.00002%
24880	20	0.00002%
2501	20	0.00002%
3348	20	0.00002%
4370	20	0.00002%
46356	20	0.00002%
4813	20	0.00002%
48347	20	0.00002%
50058	20	0.00002%
5310	20	0.00002%
63086	20	0.00002%
67126	20	0.00002%
68493	20	0.00002%
68741	20	0.00002%
70047	20	0.00002%
7904	20	0.00002%
85801	20	0.00002%
89640	20	0.00002%
9142	20	0.00002%
9842	20	0.00002%
10253	19	0.00002%
10561	19	0.00002%
1084	19	0.00002%
11010	19	0.00002%
11412	19	0.00002%
122564	19	0.00002%
125366	19	0.00002%
13048	19	0.00002%
13760	19	0.00002%
14206	19	0.00002%
1642	19	0.00002%
168520	19	0.00002%
18156	19	0.00002%
19453	19	0.00002%
21408	19	0.00002%
241601	19	0.00002%
24679	19	0.00002%
25299	19	0.00002%
2663	19	0.00002%
27792	19	0.00002%
30424	19	0.00002%
32580	19	0.00002%
33775	19	0.00002%
35	19	0.00002%
41847	19	0.00002%
44626	19	0.00002%
4694	19	0.00002%
47148	19	0.00002%
472	19	0.00002%
480	19	0.00002%
5110	19	0.00002%
5191	19	0.00002%
52832	19	0.00002%
56666	19	0.00002%
60092	19	0.00002%
6516	19	0.00002%
6675	19	0.00002%
71203	19	0.00002%
82397	19	0.00002%
8499	19	0.00002%
85055	19	0.00002%
9622	19	0.00002%
11229	18	0.00001%
128022	18	0.00001%
131838	18	0.00001%
1341	18	0.00001%
13472	18	0.00001%
148295	18	0.00001%
15083	18	0.00001%
15246	18	0.00001%
15569	18	0.00001%
16175	18	0.00001%
167530	18	0.00001%
178306	18	0.00001%
179442	18	0.00001%
193813	18	0.00001%
20936	18	0.00001%
210642	18	0.00001%
2248	18	0.00001%
23078	18	0.00001%
2600	18	0.00001%
266848	18	0.00001%
3309	18	0.00001%
34079	18	0.00001%
34307	18	0.00001%
3749	18	0.00001%
43495	18	0.00001%
47980	18	0.00001%
50541	18	0.00001%
53335	18	0.00001%
53359	18	0.00001%
5371	18	0.00001%
54953	18	0.00001%
5865	18	0.00001%
620	18	0.00001%
6702	18	0.00001%
7087	18	0.00001%
71596	18	0.00001%
73	18	0.00001%
74287	18	0.00001%
79791	18	0.00001%
8327	18	0.00001%
870	18	0.00001%
900	18	0.00001%
9542	18	0.00001%
99777	18	0.00001%
101	17	0.00001%
101105	17	0.00001%
102747	17	0.00001%
10308	17	0.00001%
107293	17	0.00001%
109811	17	0.00001%
11368	17	0.00001%
120745	17	0.00001%
12954	17	0.00001%
14505	17	0.00001%
14751	17	0.00001%
1527	17	0.00001%
170989	17	0.00001%
17747	17	0.00001%
1800	17	0.00001%
18664	17	0.00001%
19172	17	0.00001%
19924	17	0.00001%
2056	17	0.00001%
211852	17	0.00001%
22421	17	0.00001%
229236	17	0.00001%
23411	17	0.00001%
239	17	0.00001%
24060	17	0.00001%
24558	17	0.00001%
2477	17	0.00001%
2535	17	0.00001%
30152	17	0.00001%
30639	17	0.00001%
30833	17	0.00001%
33490	17	0.00001%
35727	17	0.00001%
37102	17	0.00001%
37231	17	0.00001%
377	17	0.00001%
37851	17	0.00001%
3812	17	0.00001%
39553	17	0.00001%
40130	17	0.00001%
4585	17	0.00001%
5194	17	0.00001%
53536	17	0.00001%
55120	17	0.00001%
56391	17	0.00001%
64205	17	0.00001%
6515	17	0.00001%
66292	17	0.00001%
69949	17	0.00001%
69989	17	0.00001%
70142	17	0.00001%
71348	17	0.00001%
7185	17	0.00001%
71959	17	0.00001%
73038	17	0.00001%
8459	17	0.00001%
86535	17	0.00001%
8815	17	0.00001%
91128	17	0.00001%
91442	17	0.00001%
103125	16	0.00001%
1034	16	0.00001%
10850	16	0.00001%
11140	16	0.00001%
112222	16	0.00001%
114042	16	0.00001%
11450	16	0.00001%
11696	16	0.00001%
12088	16	0.00001%
126604	16	0.00001%
129402	16	0.00001%
13046	16	0.00001%
13271	16	0.00001%
13616	16	0.00001%
139292	16	0.00001%
14492	16	0.00001%
14712	16	0.00001%
1487	16	0.00001%
14873	16	0.00001%
15478	16	0.00001%
170287	16	0.00001%
17398	16	0.00001%
18961	16	0.00001%
198555	16	0.00001%
201162	16	0.00001%
20588	16	0.00001%
2444	16	0.00001%
