#File	/home/jkimball/data_release/umgc/novaseq/190828_A00223_0198_BHCMFVDRXX/Kimball_Project_003/Root_S5_R1_001.fastq.gz	/home/jkimball/data_release/umgc/novaseq/190828_A00223_0198_BHCMFVDRXX/Kimball_Project_003/Root_S5_R2_001.fastq.gz
#Total	113348972
#Matched	97921687	86.38957%
#Name	Reads	ReadsPct
17253	70	0.00006%
18961	70	0.00006%
2203	70	0.00006%
22043	70	0.00006%
22140	70	0.00006%
250	70	0.00006%
30613	70	0.00006%
31719	70	0.00006%
39198	70	0.00006%
45947	70	0.00006%
62364	70	0.00006%
80809	70	0.00006%
95119	70	0.00006%
97209	70	0.00006%
111590	69	0.00006%
11552	69	0.00006%
1209	69	0.00006%
12723	69	0.00006%
14561	69	0.00006%
15567	69	0.00006%
15687	69	0.00006%
18445	69	0.00006%
21855	69	0.00006%
23404	69	0.00006%
32506	69	0.00006%
35987	69	0.00006%
3629	69	0.00006%
41275	69	0.00006%
5965	69	0.00006%
6142	69	0.00006%
68370	69	0.00006%
7193	69	0.00006%
75571	69	0.00006%
76033	69	0.00006%
1085	68	0.00006%
112422	68	0.00006%
12738	68	0.00006%
141156	68	0.00006%
19675	68	0.00006%
21254	68	0.00006%
23290	68	0.00006%
24920	68	0.00006%
27606	68	0.00006%
283019	68	0.00006%
30215	68	0.00006%
31313	68	0.00006%
341162	68	0.00006%
38997	68	0.00006%
4725	68	0.00006%
4729	68	0.00006%
48567	68	0.00006%
56732	68	0.00006%
8541	68	0.00006%
102747	67	0.00006%
121	67	0.00006%
13046	67	0.00006%
1790	67	0.00006%
1791	67	0.00006%
20761	67	0.00006%
24356	67	0.00006%
299	67	0.00006%
31859	67	0.00006%
34068	67	0.00006%
35071	67	0.00006%
37250	67	0.00006%
37971	67	0.00006%
44738	67	0.00006%
44962	67	0.00006%
48512	67	0.00006%
51906	67	0.00006%
55042	67	0.00006%
68514	67	0.00006%
7230	67	0.00006%
77433	67	0.00006%
81618	67	0.00006%
95725	67	0.00006%
12744	66	0.00006%
18613	66	0.00006%
2148	66	0.00006%
2236	66	0.00006%
2367	66	0.00006%
28703	66	0.00006%
29234	66	0.00006%
30412	66	0.00006%
3889	66	0.00006%
48333	66	0.00006%
53824	66	0.00006%
66929	66	0.00006%
72768	66	0.00006%
12502	65	0.00006%
13830	65	0.00006%
16814	65	0.00006%
17516	65	0.00006%
180925	65	0.00006%
18661	65	0.00006%
31064	65	0.00006%
36855	65	0.00006%
7482	65	0.00006%
9371	65	0.00006%
1048	64	0.00006%
13643	64	0.00006%
15179	64	0.00006%
164539	64	0.00006%
185	64	0.00006%
185834	64	0.00006%
33241	64	0.00006%
3363	64	0.00006%
47665	64	0.00006%
53208	64	0.00006%
78398	64	0.00006%
91499	64	0.00006%
92921	64	0.00006%
9712	64	0.00006%
9868	64	0.00006%
134456	63	0.00006%
15251	63	0.00006%
2217	63	0.00006%
24823	63	0.00006%
2525	63	0.00006%
26917	63	0.00006%
35788	63	0.00006%
37264	63	0.00006%
62345	63	0.00006%
819	63	0.00006%
8813	63	0.00006%
10306	62	0.00005%
13984	62	0.00005%
14032	62	0.00005%
14655	62	0.00005%
17397	62	0.00005%
18816	62	0.00005%
24865	62	0.00005%
31798	62	0.00005%
3338	62	0.00005%
39659	62	0.00005%
5769	62	0.00005%
5844	62	0.00005%
74456	62	0.00005%
78134	62	0.00005%
9046	62	0.00005%
11766	61	0.00005%
140048	61	0.00005%
14432	61	0.00005%
16611	61	0.00005%
171924	61	0.00005%
18262	61	0.00005%
19445	61	0.00005%
20117	61	0.00005%
20230	61	0.00005%
22126	61	0.00005%
23639	61	0.00005%
2502	61	0.00005%
254	61	0.00005%
30720	61	0.00005%
3523	61	0.00005%
3931	61	0.00005%
41251	61	0.00005%
4368	61	0.00005%
4405	61	0.00005%
517	61	0.00005%
53441	61	0.00005%
55457	61	0.00005%
64108	61	0.00005%
65667	61	0.00005%
71959	61	0.00005%
12158	60	0.00005%
16986	60	0.00005%
18350	60	0.00005%
19717	60	0.00005%
27784	60	0.00005%
31383	60	0.00005%
42396	60	0.00005%
44914	60	0.00005%
5020	60	0.00005%
50953	60	0.00005%
53520	60	0.00005%
5626	60	0.00005%
6100	60	0.00005%
8108	60	0.00005%
91527	60	0.00005%
10997	59	0.00005%
1338	59	0.00005%
1440	59	0.00005%
154823	59	0.00005%
16496	59	0.00005%
19086	59	0.00005%
20175	59	0.00005%
219595	59	0.00005%
22878	59	0.00005%
34496	59	0.00005%
34516	59	0.00005%
36274	59	0.00005%
3784	59	0.00005%
4282	59	0.00005%
42848	59	0.00005%
5082	59	0.00005%
5918	59	0.00005%
68656	59	0.00005%
10253	58	0.00005%
11622	58	0.00005%
143257	58	0.00005%
16240	58	0.00005%
18295	58	0.00005%
19372	58	0.00005%
35618	58	0.00005%
37787	58	0.00005%
4407	58	0.00005%
6039	58	0.00005%
68374	58	0.00005%
7375	58	0.00005%
76390	58	0.00005%
83962	58	0.00005%
9272	58	0.00005%
96433	58	0.00005%
11173	57	0.00005%
132633	57	0.00005%
145755	57	0.00005%
148474	57	0.00005%
1518	57	0.00005%
16155	57	0.00005%
166415	57	0.00005%
172143	57	0.00005%
2205	57	0.00005%
22515	57	0.00005%
3135	57	0.00005%
32019	57	0.00005%
42391	57	0.00005%
541	57	0.00005%
59710	57	0.00005%
6382	57	0.00005%
6431	57	0.00005%
67333	57	0.00005%
70831	57	0.00005%
7335	57	0.00005%
74485	57	0.00005%
92567	57	0.00005%
94626	57	0.00005%
13241	56	0.00005%
16439	56	0.00005%
1764	56	0.00005%
18716	56	0.00005%
25617	56	0.00005%
28360	56	0.00005%
30329	56	0.00005%
33490	56	0.00005%
43902	56	0.00005%
44894	56	0.00005%
4646	56	0.00005%
4958	56	0.00005%
52305	56	0.00005%
52728	56	0.00005%
66581	56	0.00005%
67426	56	0.00005%
67684	56	0.00005%
7085	56	0.00005%
70960	56	0.00005%
70977	56	0.00005%
8492	56	0.00005%
8800	56	0.00005%
9107	56	0.00005%
962	56	0.00005%
10338	55	0.00005%
17092	55	0.00005%
17630	55	0.00005%
2393	55	0.00005%
2466	55	0.00005%
2495	55	0.00005%
3635	55	0.00005%
399	55	0.00005%
4839	55	0.00005%
52622	55	0.00005%
542	55	0.00005%
55129	55	0.00005%
5737	55	0.00005%
59134	55	0.00005%
6952	55	0.00005%
7773	55	0.00005%
78569	55	0.00005%
88938	55	0.00005%
93903	55	0.00005%
11223	54	0.00005%
11666	54	0.00005%
12349	54	0.00005%
15074	54	0.00005%
15185	54	0.00005%
160534	54	0.00005%
169	54	0.00005%
17749	54	0.00005%
18664	54	0.00005%
2445	54	0.00005%
245950	54	0.00005%
25947	54	0.00005%
27639	54	0.00005%
34108	54	0.00005%
39832	54	0.00005%
54915	54	0.00005%
57493	54	0.00005%
6086	54	0.00005%
63126	54	0.00005%
67097	54	0.00005%
67445	54	0.00005%
7935	54	0.00005%
82598	54	0.00005%
84185	54	0.00005%
97759	54	0.00005%
1163	53	0.00005%
118928	53	0.00005%
1343	53	0.00005%
1593	53	0.00005%
17035	53	0.00005%
19056	53	0.00005%
20341	53	0.00005%
21697	53	0.00005%
2327	53	0.00005%
2493	53	0.00005%
28491	53	0.00005%
29326	53	0.00005%
30833	53	0.00005%
31897	53	0.00005%
33290	53	0.00005%
33326	53	0.00005%
33520	53	0.00005%
45347	53	0.00005%
45364	53	0.00005%
50566	53	0.00005%
57510	53	0.00005%
58411	53	0.00005%
5978	53	0.00005%
6198	53	0.00005%
62145	53	0.00005%
6308	53	0.00005%
64009	53	0.00005%
6545	53	0.00005%
69906	53	0.00005%
72106	53	0.00005%
8027	53	0.00005%
9167	53	0.00005%
107036	52	0.00005%
116115	52	0.00005%
125291	52	0.00005%
12696	52	0.00005%
13104	52	0.00005%
1318	52	0.00005%
13626	52	0.00005%
158628	52	0.00005%
15981	52	0.00005%
167402	52	0.00005%
180476	52	0.00005%
18415	52	0.00005%
18448	52	0.00005%
187832	52	0.00005%
19572	52	0.00005%
2202	52	0.00005%
24748	52	0.00005%
25480	52	0.00005%
30924	52	0.00005%
32961	52	0.00005%
33971	52	0.00005%
35391	52	0.00005%
36753	52	0.00005%
377	52	0.00005%
43711	52	0.00005%
47199	52	0.00005%
5615	52	0.00005%
56465	52	0.00005%
57597	52	0.00005%
70782	52	0.00005%
8240	52	0.00005%
10066	51	0.00004%
10798	51	0.00004%
11042	51	0.00004%
115731	51	0.00004%
1273	51	0.00004%
128506	51	0.00004%
18157	51	0.00004%
2027	51	0.00004%
2322	51	0.00004%
3211	51	0.00004%
35791	51	0.00004%
43318	51	0.00004%
4431	51	0.00004%
46101	51	0.00004%
46702	51	0.00004%
47729	51	0.00004%
50376	51	0.00004%
5163	51	0.00004%
55707	51	0.00004%
586	51	0.00004%
67962	51	0.00004%
72886	51	0.00004%
73113	51	0.00004%
74328	51	0.00004%
74395	51	0.00004%
74999	51	0.00004%
7851	51	0.00004%
88978	51	0.00004%
98397	51	0.00004%
1180	50	0.00004%
12379	50	0.00004%
13069	50	0.00004%
14751	50	0.00004%
193	50	0.00004%
1972	50	0.00004%
2013	50	0.00004%
20533	50	0.00004%
22599	50	0.00004%
240057	50	0.00004%
246857	50	0.00004%
28720	50	0.00004%
2923	50	0.00004%
30514	50	0.00004%
31751	50	0.00004%
32449	50	0.00004%
328092	50	0.00004%
32868	50	0.00004%
33775	50	0.00004%
3386	50	0.00004%
34273	50	0.00004%
34612	50	0.00004%
3519	50	0.00004%
353	50	0.00004%
38736	50	0.00004%
53	50	0.00004%
5303	50	0.00004%
5562	50	0.00004%
57111	50	0.00004%
77100	50	0.00004%
77146	50	0.00004%
77258	50	0.00004%
77415	50	0.00004%
10772	49	0.00004%
11034	49	0.00004%
114950	49	0.00004%
114964	49	0.00004%
1195	49	0.00004%
215456	49	0.00004%
2313	49	0.00004%
23707	49	0.00004%
240042	49	0.00004%
26659	49	0.00004%
36921	49	0.00004%
4561	49	0.00004%
468	49	0.00004%
46831	49	0.00004%
57821	49	0.00004%
59236	49	0.00004%
78698	49	0.00004%
8346	49	0.00004%
86355	49	0.00004%
10073	48	0.00004%
127584	48	0.00004%
132815	48	0.00004%
13298	48	0.00004%
1954	48	0.00004%
21327	48	0.00004%
2138	48	0.00004%
21472	48	0.00004%
22227	48	0.00004%
26900	48	0.00004%
276062	48	0.00004%
27693	48	0.00004%
282870	48	0.00004%
29343	48	0.00004%
29959	48	0.00004%
3051	48	0.00004%
31073	48	0.00004%
3308	48	0.00004%
3336	48	0.00004%
33992	48	0.00004%
348	48	0.00004%
37110	48	0.00004%
3741	48	0.00004%
40626	48	0.00004%
4072	48	0.00004%
4130	48	0.00004%
55806	48	0.00004%
56389	48	0.00004%
82668	48	0.00004%
83913	48	0.00004%
88572	48	0.00004%
11772	47	0.00004%
13828	47	0.00004%
14940	47	0.00004%
154113	47	0.00004%
15430	47	0.00004%
21336	47	0.00004%
23529	47	0.00004%
27004	47	0.00004%
273559	47	0.00004%
2774	47	0.00004%
30038	47	0.00004%
35432	47	0.00004%
37780	47	0.00004%
41537	47	0.00004%
472	47	0.00004%
4893	47	0.00004%
51044	47	0.00004%
53457	47	0.00004%
54730	47	0.00004%
64321	47	0.00004%
66298	47	0.00004%
73578	47	0.00004%
74145	47	0.00004%
7530	47	0.00004%
79922	47	0.00004%
81965	47	0.00004%
84127	47	0.00004%
8514	47	0.00004%
9902	47	0.00004%
10092	46	0.00004%
1072	46	0.00004%
11744	46	0.00004%
14526	46	0.00004%
14795	46	0.00004%
149670	46	0.00004%
151471	46	0.00004%
154743	46	0.00004%
17038	46	0.00004%
17510	46	0.00004%
19432	46	0.00004%
209889	46	0.00004%
26977	46	0.00004%
2935	46	0.00004%
2964	46	0.00004%
32391	46	0.00004%
3245	46	0.00004%
325	46	0.00004%
3482	46	0.00004%
37119	46	0.00004%
38102	46	0.00004%
49193	46	0.00004%
53937	46	0.00004%
55402	46	0.00004%
55543	46	0.00004%
70604	46	0.00004%
7348	46	0.00004%
852	46	0.00004%
90924	46	0.00004%
103549	45	0.00004%
1039	45	0.00004%
110412	45	0.00004%
127809	45	0.00004%
140170	45	0.00004%
149802	45	0.00004%
15346	45	0.00004%
16715	45	0.00004%
17224	45	0.00004%
200	45	0.00004%
246225	45	0.00004%
24771	45	0.00004%
2632	45	0.00004%
26896	45	0.00004%
28252	45	0.00004%
287608	45	0.00004%
29607	45	0.00004%
31337	45	0.00004%
32464	45	0.00004%
3991	45	0.00004%
42278	45	0.00004%
43672	45	0.00004%
44128	45	0.00004%
46178	45	0.00004%
503	45	0.00004%
6255	45	0.00004%
6264	45	0.00004%
6354	45	0.00004%
71596	45	0.00004%
71860	45	0.00004%
7624	45	0.00004%
76298	45	0.00004%
896	45	0.00004%
105022	44	0.00004%
107966	44	0.00004%
11680	44	0.00004%
117136	44	0.00004%
12400	44	0.00004%
13305	44	0.00004%
1354	44	0.00004%
14057	44	0.00004%
14547	44	0.00004%
145843	44	0.00004%
1534	44	0.00004%
15596	44	0.00004%
1664	44	0.00004%
16781	44	0.00004%
16907	44	0.00004%
1850	44	0.00004%
18576	44	0.00004%
20056	44	0.00004%
222941	44	0.00004%
22615	44	0.00004%
22851	44	0.00004%
26796	44	0.00004%
27474	44	0.00004%
2886	44	0.00004%
31210	44	0.00004%
33676	44	0.00004%
339	44	0.00004%
3709	44	0.00004%
37287	44	0.00004%
408	44	0.00004%
40900	44	0.00004%
467	44	0.00004%
49	44	0.00004%
5164	44	0.00004%
5284	44	0.00004%
54743	44	0.00004%
58934	44	0.00004%
610	44	0.00004%
63142	44	0.00004%
648	44	0.00004%
69637	44	0.00004%
7621	44	0.00004%
7706	44	0.00004%
8002	44	0.00004%
9732	44	0.00004%
105249	43	0.00004%
12747	43	0.00004%
15141	43	0.00004%
15356	43	0.00004%
16293	43	0.00004%
16858	43	0.00004%
183989	43	0.00004%
2101	43	0.00004%
2219	43	0.00004%
22547	43	0.00004%
25239	43	0.00004%
2950	43	0.00004%
3261	43	0.00004%
3262	43	0.00004%
33950	43	0.00004%
3502	43	0.00004%
360	43	0.00004%
36174	43	0.00004%
38420	43	0.00004%
38923	43	0.00004%
39588	43	0.00004%
40263	43	0.00004%
42298	43	0.00004%
47148	43	0.00004%
513	43	0.00004%
5285	43	0.00004%
5304	43	0.00004%
53081	43	0.00004%
5509	43	0.00004%
55318	43	0.00004%
685	43	0.00004%
72292	43	0.00004%
9098	43	0.00004%
938	43	0.00004%
94312	43	0.00004%
97704	43	0.00004%
12485	42	0.00004%
127033	42	0.00004%
13565	42	0.00004%
1464	42	0.00004%
15083	42	0.00004%
150981	42	0.00004%
15110	42	0.00004%
15740	42	0.00004%
15862	42	0.00004%
17896	42	0.00004%
18313	42	0.00004%
204701	42	0.00004%
22094	42	0.00004%
23608	42	0.00004%
24879	42	0.00004%
25848	42	0.00004%
2634	42	0.00004%
26691	42	0.00004%
27151	42	0.00004%
28828	42	0.00004%
29037	42	0.00004%
312295	42	0.00004%
31312	42	0.00004%
31562	42	0.00004%
3222	42	0.00004%
36139	42	0.00004%
3739	42	0.00004%
40525	42	0.00004%
4126	42	0.00004%
41342	42	0.00004%
4466	42	0.00004%
46110	42	0.00004%
47874	42	0.00004%
48747	42	0.00004%
6226	42	0.00004%
663	42	0.00004%
7216	42	0.00004%
7943	42	0.00004%
8012	42	0.00004%
82047	42	0.00004%
833	42	0.00004%
8377	42	0.00004%
8383	42	0.00004%
9275	42	0.00004%
93421	42	0.00004%
9351	42	0.00004%
9457	42	0.00004%
113411	41	0.00004%
1210	41	0.00004%
123163	41	0.00004%
127872	41	0.00004%
1335	41	0.00004%
1642	41	0.00004%
16477	41	0.00004%
16530	41	0.00004%
17576	41	0.00004%
1794	41	0.00004%
19057	41	0.00004%
2005	41	0.00004%
241	41	0.00004%
2639	41	0.00004%
2771	41	0.00004%
2834	41	0.00004%
29536	41	0.00004%
2966	41	0.00004%
30722	41	0.00004%
319	41	0.00004%
32060	41	0.00004%
33422	41	0.00004%
3612	41	0.00004%
3667	41	0.00004%
37279	41	0.00004%
3868	41	0.00004%
39601	41	0.00004%
41870	41	0.00004%
43333	41	0.00004%
45211	41	0.00004%
4769	41	0.00004%
47982	41	0.00004%
50294	41	0.00004%
5339	41	0.00004%
66781	41	0.00004%
7004	41	0.00004%
7241	41	0.00004%
73243	41	0.00004%
7385	41	0.00004%
7558	41	0.00004%
75703	41	0.00004%
778	41	0.00004%
81755	41	0.00004%
8369	41	0.00004%
86748	41	0.00004%
8821	41	0.00004%
927	41	0.00004%
9874	41	0.00004%
10597	40	0.00004%
117943	40	0.00004%
12607	40	0.00004%
127740	40	0.00004%
13379	40	0.00004%
1405	40	0.00004%
14876	40	0.00004%
1588	40	0.00004%
18287	40	0.00004%
183766	40	0.00004%
20894	40	0.00004%
24425	40	0.00004%
2549	40	0.00004%
27306	40	0.00004%
3117	40	0.00004%
32643	40	0.00004%
36568	40	0.00004%
39837	40	0.00004%
44634	40	0.00004%
6004	40	0.00004%
61247	40	0.00004%
63038	40	0.00004%
63629	40	0.00004%
63742	40	0.00004%
6830	40	0.00004%
6911	40	0.00004%
7631	40	0.00004%
7942	40	0.00004%
825	40	0.00004%
94038	40	0.00004%
95981	40	0.00004%
10647	39	0.00003%
10768	39	0.00003%
1082	39	0.00003%
11724	39	0.00003%
12807	39	0.00003%
147626	39	0.00003%
14874	39	0.00003%
15683	39	0.00003%
15968	39	0.00003%
16633	39	0.00003%
1740	39	0.00003%
18260	39	0.00003%
19191	39	0.00003%
21273	39	0.00003%
21884	39	0.00003%
23630	39	0.00003%
2486	39	0.00003%
25759	39	0.00003%
2791	39	0.00003%
295294	39	0.00003%
30314	39	0.00003%
32271	39	0.00003%
352	39	0.00003%
3817	39	0.00003%
46432	39	0.00003%
4819	39	0.00003%
4897	39	0.00003%
51213	39	0.00003%
54137	39	0.00003%
55	39	0.00003%
55045	39	0.00003%
55066	39	0.00003%
5604	39	0.00003%
57	39	0.00003%
60171	39	0.00003%
63214	39	0.00003%
6343	39	0.00003%
7453	39	0.00003%
7939	39	0.00003%
8120	39	0.00003%
83100	39	0.00003%
88539	39	0.00003%
88591	39	0.00003%
922	39	0.00003%
92598	39	0.00003%
9386	39	0.00003%
10531	38	0.00003%
1100	38	0.00003%
12433	38	0.00003%
124672	38	0.00003%
13570	38	0.00003%
137480	38	0.00003%
139729	38	0.00003%
144230	38	0.00003%
15308	38	0.00003%
15452	38	0.00003%
156315	38	0.00003%
16533	38	0.00003%
17226	38	0.00003%
17949	38	0.00003%
18211	38	0.00003%
2161	38	0.00003%
2188	38	0.00003%
23269	38	0.00003%
26817	38	0.00003%
34800	38	0.00003%
35523	38	0.00003%
35645	38	0.00003%
37717	38	0.00003%
4245	38	0.00003%
43094	38	0.00003%
43984	38	0.00003%
44406	38	0.00003%
4882	38	0.00003%
53015	38	0.00003%
53060	38	0.00003%
58481	38	0.00003%
58784	38	0.00003%
616	38	0.00003%
66162	38	0.00003%
665	38	0.00003%
6656	38	0.00003%
67679	38	0.00003%
8477	38	0.00003%
98142	38	0.00003%
98855	38	0.00003%
104610	37	0.00003%
13273	37	0.00003%
13429	37	0.00003%
1421	37	0.00003%
14234	37	0.00003%
156096	37	0.00003%
16266	37	0.00003%
1638	37	0.00003%
16381	37	0.00003%
18275	37	0.00003%
18369	37	0.00003%
188375	37	0.00003%
19743	37	0.00003%
201	37	0.00003%
21395	37	0.00003%
2323	37	0.00003%
24142	37	0.00003%
24719	37	0.00003%
25969	37	0.00003%
26122	37	0.00003%
30559	37	0.00003%
31731	37	0.00003%
33216	37	0.00003%
35982	37	0.00003%
3834	37	0.00003%
41988	37	0.00003%
4571	37	0.00003%
45878	37	0.00003%
4629	37	0.00003%
47614	37	0.00003%
4930	37	0.00003%
49664	37	0.00003%
4986	37	0.00003%
51147	37	0.00003%
55881	37	0.00003%
5872	37	0.00003%
6236	37	0.00003%
6344	37	0.00003%
68433	37	0.00003%
73112	37	0.00003%
7446	37	0.00003%
85108	37	0.00003%
86037	37	0.00003%
86937	37	0.00003%
9260	37	0.00003%
9367	37	0.00003%
104408	36	0.00003%
106384	36	0.00003%
109874	36	0.00003%
13206	36	0.00003%
13528	36	0.00003%
13902	36	0.00003%
139080	36	0.00003%
13929	36	0.00003%
1474	36	0.00003%
1475	36	0.00003%
15166	36	0.00003%
155218	36	0.00003%
15555	36	0.00003%
155863	36	0.00003%
164082	36	0.00003%
17	36	0.00003%
18005	36	0.00003%
192609	36	0.00003%
195255	36	0.00003%
198239	36	0.00003%
202808	36	0.00003%
208209	36	0.00003%
22848	36	0.00003%
248084	36	0.00003%
26101	36	0.00003%
26296	36	0.00003%
2751	36	0.00003%
28848	36	0.00003%
34331	36	0.00003%
3555	36	0.00003%
36068	36	0.00003%
37809	36	0.00003%
491	36	0.00003%
52466	36	0.00003%
52991	36	0.00003%
53028	36	0.00003%
54566	36	0.00003%
6259	36	0.00003%
76137	36	0.00003%
80243	36	0.00003%
91635	36	0.00003%
980	36	0.00003%
100242	35	0.00003%
107119	35	0.00003%
109686	35	0.00003%
11127	35	0.00003%
11251	35	0.00003%
1170	35	0.00003%
11884	35	0.00003%
132495	35	0.00003%
133269	35	0.00003%
13987	35	0.00003%
14206	35	0.00003%
14883	35	0.00003%
16728	35	0.00003%
17334	35	0.00003%
180505	35	0.00003%
18256	35	0.00003%
1922	35	0.00003%
2091	35	0.00003%
21461	35	0.00003%
25461	35	0.00003%
26008	35	0.00003%
27819	35	0.00003%
331	35	0.00003%
33166	35	0.00003%
336033	35	0.00003%
3408	35	0.00003%
37749	35	0.00003%
38560	35	0.00003%
43189	35	0.00003%
46692	35	0.00003%
46738	35	0.00003%
50240	35	0.00003%
55744	35	0.00003%
56469	35	0.00003%
56879	35	0.00003%
58327	35	0.00003%
6435	35	0.00003%
65875	35	0.00003%
70661	35	0.00003%
71792	35	0.00003%
74287	35	0.00003%
80021	35	0.00003%
86218	35	0.00003%
87029	35	0.00003%
87648	35	0.00003%
8804	35	0.00003%
9262	35	0.00003%
101831	34	0.00003%
10260	34	0.00003%
106245	34	0.00003%
10770	34	0.00003%
1092	34	0.00003%
11644	34	0.00003%
12046	34	0.00003%
123877	34	0.00003%
13099	34	0.00003%
15103	34	0.00003%
15479	34	0.00003%
16848	34	0.00003%
17482	34	0.00003%
1766	34	0.00003%
19157	34	0.00003%
19731	34	0.00003%
19759	34	0.00003%
21795	34	0.00003%
2200	34	0.00003%
24996	34	0.00003%
26228	34	0.00003%
27336	34	0.00003%
2850	34	0.00003%
29968	34	0.00003%
328	34	0.00003%
36687	34	0.00003%
4471	34	0.00003%
4546	34	0.00003%
46113	34	0.00003%
4705	34	0.00003%
49462	34	0.00003%
56456	34	0.00003%
61414	34	0.00003%
6189	34	0.00003%
689	34	0.00003%
770	34	0.00003%
78086	34	0.00003%
80397	34	0.00003%
8050	34	0.00003%
88588	34	0.00003%
9775	34	0.00003%
99884	34	0.00003%
10970	33	0.00003%
11152	33	0.00003%
12811	33	0.00003%
14591	33	0.00003%
156972	33	0.00003%
15994	33	0.00003%
2120	33	0.00003%
21991	33	0.00003%
2316	33	0.00003%
271	33	0.00003%
27146	33	0.00003%
2737	33	0.00003%
28841	33	0.00003%
29619	33	0.00003%
30730	33	0.00003%
32771	33	0.00003%
351	33	0.00003%
36653	33	0.00003%
41092	33	0.00003%
43837	33	0.00003%
5153	33	0.00003%
55052	33	0.00003%
555	33	0.00003%
58086	33	0.00003%
6060	33	0.00003%
63185	33	0.00003%
69134	33	0.00003%
7674	33	0.00003%
79182	33	0.00003%
83143	33	0.00003%
874	33	0.00003%
9392	33	0.00003%
104274	32	0.00003%
10862	32	0.00003%
11722	32	0.00003%
13152	32	0.00003%
14269	32	0.00003%
15312	32	0.00003%
17808	32	0.00003%
18929	32	0.00003%
20060	32	0.00003%
2076	32	0.00003%
21721	32	0.00003%
2433	32	0.00003%
26891	32	0.00003%
28844	32	0.00003%
3220	32	0.00003%
3320	32	0.00003%
33256	32	0.00003%
38234	32	0.00003%
40348	32	0.00003%
42291	32	0.00003%
505	32	0.00003%
5194	32	0.00003%
5199	32	0.00003%
531	32	0.00003%
5689	32	0.00003%
59083	32	0.00003%
5943	32	0.00003%
6411	32	0.00003%
6633	32	0.00003%
6678	32	0.00003%
69590	32	0.00003%
7313	32	0.00003%
78229	32	0.00003%
80946	32	0.00003%
8304	32	0.00003%
94321	32	0.00003%
98570	32	0.00003%
9971	32	0.00003%
10301	31	0.00003%
107	31	0.00003%
112546	31	0.00003%
116600	31	0.00003%
121099	31	0.00003%
123524	31	0.00003%
12492	31	0.00003%
12755	31	0.00003%
12831	31	0.00003%
128492	31	0.00003%
13396	31	0.00003%
13801	31	0.00003%
13814	31	0.00003%
144838	31	0.00003%
14573	31	0.00003%
156323	31	0.00003%
16010	31	0.00003%
17148	31	0.00003%
19708	31	0.00003%
21409	31	0.00003%
21442	31	0.00003%
21582	31	0.00003%
23778	31	0.00003%
23922	31	0.00003%
24428	31	0.00003%
24905	31	0.00003%
26273	31	0.00003%
26781	31	0.00003%
27307	31	0.00003%
27642	31	0.00003%
27702	31	0.00003%
30119	31	0.00003%
3145	31	0.00003%
32989	31	0.00003%
34152	31	0.00003%
3552	31	0.00003%
35557	31	0.00003%
36282	31	0.00003%
3745	31	0.00003%
42449	31	0.00003%
428	31	0.00003%
43083	31	0.00003%
49069	31	0.00003%
50830	31	0.00003%
51728	31	0.00003%
52188	31	0.00003%
57366	31	0.00003%
5775	31	0.00003%
5864	31	0.00003%
6085	31	0.00003%
6185	31	0.00003%
6530	31	0.00003%
65547	31	0.00003%
67638	31	0.00003%
7073	31	0.00003%
7256	31	0.00003%
82953	31	0.00003%
86921	31	0.00003%
8998	31	0.00003%
91329	31	0.00003%
9425	31	0.00003%
10238	30	0.00003%
10616	30	0.00003%
1116	30	0.00003%
120597	30	0.00003%
123185	30	0.00003%
124959	30	0.00003%
130	30	0.00003%
13704	30	0.00003%
139066	30	0.00003%
13971	30	0.00003%
143	30	0.00003%
14931	30	0.00003%
1579	30	0.00003%
1661	30	0.00003%
172913	30	0.00003%
18054	30	0.00003%
18580	30	0.00003%
19555	30	0.00003%
212114	30	0.00003%
213363	30	0.00003%
22718	30	0.00003%
23486	30	0.00003%
236745	30	0.00003%
24657	30	0.00003%
25630	30	0.00003%
26566	30	0.00003%
27242	30	0.00003%
2847	30	0.00003%
29493	30	0.00003%
302873	30	0.00003%
3436	30	0.00003%
34549	30	0.00003%
34690	30	0.00003%
37241	30	0.00003%
3879	30	0.00003%
39289	30	0.00003%
397147	30	0.00003%
40152	30	0.00003%
40218	30	0.00003%
43228	30	0.00003%
443	30	0.00003%
48342	30	0.00003%
49886	30	0.00003%
53536	30	0.00003%
57634	30	0.00003%
59907	30	0.00003%
59946	30	0.00003%
61703	30	0.00003%
64440	30	0.00003%
65042	30	0.00003%
67934	30	0.00003%
6816	30	0.00003%
69135	30	0.00003%
698	30	0.00003%
69880	30	0.00003%
70252	30	0.00003%
7447	30	0.00003%
77057	30	0.00003%
7807	30	0.00003%
859	30	0.00003%
8780	30	0.00003%
8898	30	0.00003%
89227	30	0.00003%
95438	30	0.00003%
96615	30	0.00003%
98288	30	0.00003%
10606	29	0.00003%
10686	29	0.00003%
10951	29	0.00003%
10974	29	0.00003%
11135	29	0.00003%
111857	29	0.00003%
118858	29	0.00003%
1191	29	0.00003%
124039	29	0.00003%
1307	29	0.00003%
1312	29	0.00003%
13934	29	0.00003%
148	29	0.00003%
14894	29	0.00003%
16268	29	0.00003%
16610	29	0.00003%
1705	29	0.00003%
17284	29	0.00003%
18399	29	0.00003%
187820	29	0.00003%
19792	29	0.00003%
2039	29	0.00003%
22101	29	0.00003%
22932	29	0.00003%
