Orthogroup,Zizania_palustris,Oryza_sativa
OG0010858,2,1
OG0010860,3,1
OG0010864,1,1
OG0010865,2,1
OG0010866,1,1
OG0010867,1,1
OG0010868,1,1
OG0010868,1,1
OG0010869,1,1
OG0010872,1,2
OG0010873,1,2
OG0010874,1,2
OG0010875,2,1
OG0010876,1,1
OG0010877,1,1
OG0010878,1,2
OG0010879,1,1
OG0010880,1,1
OG0010882,1,1
OG0010883,1,3
OG0010884,2,1
OG0010885,1,1
OG0010886,1,2
OG0010888,1,2
OG0010889,1,2
OG0010890,1,1
OG0010891,1,1
OG0010892,3,1
OG0010893,3,1
OG0010894,1,1
OG0010895,3,1
OG0010896,4,1
OG0010898,3,1
OG0010900,1,1
OG0010902,2,2
OG0010903,2,1
OG0010904,1,1
OG0010905,1,1
OG0010906,2,2
OG0010908,1,1
OG0010909,3,1
OG0010909,4,1
OG0010910,1,1
OG0010911,1,1
OG0010912,3,1
OG0010913,1,1
OG0010914,1,1
OG0010915,1,1
OG0010916,2,1
OG0010917,1,1
OG0010919,1,1
OG0010920,1,1
OG0010922,3,2
OG0010923,5,1
OG0010924,3,1
OG0010926,1,1
OG0010927,1,1
OG0010928,1,1
OG0010929,2,1
OG0010930,2,2
OG0010931,1,1
OG0010932,2,1
OG0010933,1,2
OG0010934,1,1
OG0010935,2,1
OG0010937,1,1
OG0010938,2,1
OG0010939,2,1
OG0010940,1,1
OG0010941,2,1
OG0010942,1,1
OG0010944,1,4
OG0010945,3,1
OG0010946,2,1
OG0010947,1,1
OG0010948,1,3
OG0010949,1,1
OG0010949,2,1
OG0010950,2,1
OG0010950,1,1
OG0010951,2,2
OG0010952,1,1
OG0010952,1,1
OG0010953,1,3
OG0010954,1,1
OG0010955,2,2
OG0010956,1,2
OG0010957,1,1
OG0010958,2,1
OG0010959,1,1
OG0010960,2,1
OG0010961,1,1
OG0010962,2,1
OG0010964,1,1
OG0010965,3,1
OG0010966,1,2
OG0010967,1,1
OG0010968,1,1
OG0010969,2,1
OG0010970,1,1
OG0010971,1,1
OG0010972,1,1
OG0010972,2,1
OG0010973,1,1
OG0010974,2,1
OG0010975,2,2
OG0010977,1,1
OG0010978,1,1
OG0010979,1,1
OG0010981,5,1
OG0010983,2,1
OG0010984,1,1
OG0010984,2,1
OG0010985,2,1
OG0010986,1,2
OG0010987,1,2
OG0010988,1,1
OG0010989,1,1
OG0010990,1,1
OG0010991,1,1
OG0010992,2,1
OG0010993,1,1
OG0010994,1,2
OG0010996,2,1
OG0010997,1,1
OG0010998,2,2
OG0010999,1,1
OG0011000,1,2
OG0011000,1,3
OG0011001,1,1
OG0011003,1,1
OG0011003,1,1
OG0011004,1,1
OG0011005,1,1
OG0011005,2,1
OG0011006,2,1
OG0011009,2,2
OG0011011,1,1
OG0011012,2,2
OG0011013,2,3
OG0011014,1,1
OG0011015,2,1
OG0011016,3,1
OG0011016,1,1
OG0011017,1,2
OG0011018,2,1
OG0011019,1,1
OG0011020,1,1
OG0011020,2,1
OG0011021,1,3
OG0011022,2,2
OG0011023,1,1
OG0011024,1,1
OG0011025,1,1
OG0011026,1,1
OG0011027,1,1
OG0011028,2,1
OG0011029,2,1
OG0011029,2,1
OG0011032,1,1
OG0011035,1,1
OG0011036,2,1
OG0011037,2,4
OG0011038,3,2
OG0011039,1,2
OG0011041,1,1
OG0011043,1,1
OG0011045,1,1
OG0011046,3,1
OG0011046,2,1
OG0011047,2,2
OG0011048,1,1
OG0011049,1,1
OG0011050,3,1
OG0011051,2,1
OG0011052,1,2
OG0011053,1,1
OG0011054,2,1
OG0011056,1,1
OG0011057,2,1
OG0011058,1,2
OG0011059,1,2
OG0011060,1,1
OG0011061,1,1
OG0011062,1,1
OG0011062,1,1
OG0011064,1,1
OG0011065,2,1
OG0011066,2,1
OG0011067,2,1
OG0011068,2,1
OG0011069,1,1
OG0011070,1,1
OG0011071,1,1
OG0011072,1,1
OG0011073,2,1
OG0011074,2,1
OG0011075,1,1
OG0011080,1,1
OG0011084,1,1
OG0011099,1,1
OG0011100,1,1
OG0011101,1,1
OG0011103,2,3
OG0011106,2,2
OG0011107,3,2
OG0011108,1,1
OG0011109,2,1
OG0011111,1,1
OG0011113,1,1
OG0011115,2,1
OG0011116,1,3
OG0011117,1,1
OG0011118,2,2
OG0011120,2,1
OG0011121,2,1
OG0011122,1,2
OG0011123,2,2
OG0011124,1,1
OG0011125,2,1
OG0011126,1,2
OG0011128,2,3
OG0011129,3,1
OG0011130,1,1
OG0011130,1,1
OG0011131,1,1
OG0011132,1,1
OG0011133,1,1
OG0011135,1,1
OG0011135,1,1
OG0011136,1,1
OG0011136,1,1
OG0011137,2,1
OG0011138,1,1
OG0011138,1,1
OG0011139,1,1
OG0011141,1,1
OG0011142,1,2
OG0011143,4,2
OG0011144,1,1
OG0011144,1,1
OG0011145,1,1
OG0011147,1,1
OG0011149,1,1
OG0011149,2,1
OG0011150,1,1
OG0011152,2,1
OG0011153,2,1
OG0011154,1,2
OG0011155,1,1
OG0011158,1,1
OG0011159,1,1
OG0011160,1,1
OG0011161,1,1
OG0011162,2,1
OG0011163,2,1
OG0011164,2,1
OG0011165,3,1
OG0011166,2,1
OG0011166,4,2
OG0011167,2,1
OG0011168,2,3
OG0011171,2,1
OG0011172,2,1
OG0011176,2,1
OG0011178,1,1
OG0011181,1,1
OG0011183,1,1
OG0011184,1,1
OG0011185,1,1
OG0011186,2,1
OG0011187,2,1
OG0011188,2,1
OG0011189,3,1
OG0011190,1,2
OG0011191,1,1
OG0011192,1,2
OG0011193,1,1
OG0011194,2,1
OG0011195,1,1
OG0011196,1,2
OG0011198,1,1
OG0011199,1,2
OG0011200,2,1
OG0011201,2,1
OG0011202,1,1
OG0011202,3,1
OG0011203,1,1
OG0011204,2,1
OG0011206,1,1
OG0011207,1,2
OG0011209,2,1
OG0011211,1,1
OG0011212,2,2
OG0011214,1,1
OG0011217,2,1
OG0011218,1,3
OG0011219,1,1
OG0011221,2,1
OG0011223,3,1
OG0011224,1,1
OG0011226,2,1
OG0011228,3,1
OG0011229,1,2
OG0011230,1,2
OG0011231,2,3
OG0011232,1,1
OG0011233,1,1
OG0011234,1,1
OG0011236,1,1
OG0011237,2,2
OG0011239,2,1
OG0011241,3,1
OG0011242,1,1
OG0011243,2,1
OG0011244,1,1
OG0011245,2,1
OG0011246,2,2
OG0011247,2,2
OG0011248,2,1
OG0011249,1,1
OG0011250,1,1
OG0011252,1,2
OG0011253,3,1
OG0011255,1,1
OG0011257,1,1
OG0011258,1,1
OG0011259,2,2
OG0011260,2,1
OG0011261,2,1
OG0011262,3,1
OG0011263,1,2
OG0011264,2,1
OG0011265,2,1
OG0011266,1,1
OG0011267,1,1
OG0011268,1,3
OG0011269,2,1
OG0011270,1,1
OG0011271,1,1
OG0011272,1,1
OG0011273,1,1
OG0011275,2,1
OG0011277,2,3
OG0011278,2,2
OG0011279,1,1
OG0011280,1,1
OG0011281,1,1
OG0011282,1,1
OG0011282,2,1
OG0011284,2,1
OG0011285,1,1
OG0011286,1,1
OG0011288,1,1
OG0011289,1,2
OG0011291,1,1
OG0011292,2,1
OG0011293,2,1
OG0011294,1,1
OG0011295,2,1
OG0011296,1,1
OG0011297,2,1
OG0011298,1,1
OG0011299,2,1
OG0011300,1,1
OG0011301,2,1
OG0011302,2,4
OG0011304,1,1
OG0011305,1,2
OG0011306,1,1
OG0011308,1,3
OG0011310,1,1
OG0011311,1,1
OG0011313,1,1
OG0011314,1,2
OG0011315,3,1
OG0011316,4,2
OG0011318,2,3
OG0011320,1,1
OG0011321,1,1
OG0011322,1,4
OG0011323,1,1
OG0011324,2,1
OG0011325,2,1
OG0011326,1,1
OG0011328,1,1
OG0011330,1,1
OG0011331,1,1
OG0011332,1,2
OG0011335,1,1
OG0011336,1,1
OG0011337,2,1
OG0011339,2,1
OG0011339,1,1
OG0011340,1,1
OG0011341,3,1
OG0011343,1,1
OG0011344,2,1
OG0011346,2,1
OG0011347,2,1
OG0011348,3,2
OG0011349,2,2
OG0011350,2,2
OG0011351,1,1
OG0011352,1,1
OG0011353,2,1
OG0011354,2,1
OG0011355,1,1
OG0011356,3,1
OG0011357,1,3
OG0011358,1,1
OG0011359,2,2
OG0011360,1,2
OG0011361,1,2
OG0011362,1,2
OG0011364,1,1
OG0011365,1,1
OG0011365,2,1
OG0011366,1,1
OG0011367,1,1
OG0011368,2,1
OG0011369,1,1
OG0011370,2,1
OG0011371,1,3
OG0011372,2,1
OG0011373,1,1
OG0011374,2,2
OG0011375,2,2
OG0011376,2,2
OG0011377,1,1
OG0011378,1,1
OG0011379,1,1
OG0011380,1,2
OG0011380,3,2
OG0011381,1,1
OG0011382,1,2
OG0011383,2,1
OG0011384,2,1
OG0011386,1,1
OG0011387,3,1
OG0011388,2,3
OG0011389,2,4
OG0011390,1,1
OG0011391,1,2
OG0011392,1,2
OG0011393,1,1
OG0011395,1,1
OG0011396,1,1
OG0011397,2,2
OG0011398,3,1
OG0011399,1,1
OG0011400,1,1
OG0011401,2,1
OG0011402,1,1
OG0011403,1,1
OG0011404,1,1
OG0011405,2,1
OG0011406,1,2
OG0011407,2,1
OG0011408,3,1
OG0011409,1,1
OG0011410,2,1
OG0011410,2,1
OG0011411,1,1
OG0011412,1,2
OG0011413,2,1
OG0011437,2,2
OG0011438,2,2
OG0011439,1,2
OG0011440,3,1
OG0011441,1,2
OG0011443,2,1
OG0011444,1,1
OG0011445,1,2
OG0011449,1,1
OG0011450,1,1
OG0011451,3,1
OG0011452,1,1
OG0011453,2,1
OG0011454,1,2
OG0011455,2,1
OG0011457,1,1
OG0011458,2,1
OG0011459,3,1
OG0011460,2,1
OG0011461,1,1
OG0011462,1,1
OG0011463,1,1
OG0011465,1,1
OG0011466,3,1
OG0011468,2,1
OG0011469,1,1
OG0011470,1,1
OG0011471,1,1
OG0011472,3,1
OG0011472,1,1
OG0011474,1,1
OG0011475,1,1
OG0011476,2,1
OG0011477,1,1
OG0011478,1,1
OG0011481,2,1
OG0011482,1,1
OG0011483,1,2
OG0011484,2,1
OG0011486,1,3
OG0011487,1,1
OG0011489,1,1
OG0011491,1,2
OG0011492,1,2
OG0011493,2,2
OG0011494,1,1
OG0011495,2,1
OG0011496,1,1
OG0011499,4,1
OG0011501,2,1
OG0011503,1,1
OG0011504,1,1
OG0011505,1,1
OG0011507,1,1
OG0011508,3,1
OG0011509,2,1
OG0011510,1,1
OG0011511,1,2
OG0011513,1,1
OG0011515,1,1
OG0011517,2,1
OG0011518,2,1
OG0011519,1,1
OG0011520,2,1
OG0011521,1,2
OG0011522,2,1
OG0011523,2,1
OG0011524,2,2
OG0011525,2,2
OG0011526,4,1
OG0011527,2,1
OG0011528,1,1
OG0011529,1,1
OG0011530,1,1
OG0011531,1,1
OG0011532,1,1
OG0011536,2,3
OG0011538,2,1
OG0011540,1,1
OG0011542,2,1
OG0011543,2,1
OG0011545,1,1
OG0011546,1,1
OG0011546,2,1
OG0011548,2,1
OG0011549,1,1
OG0011550,1,1
OG0011551,1,1
OG0011552,1,3
OG0011553,1,2
OG0011554,2,1
OG0011558,1,1
OG0011559,1,1
OG0011560,2,1
OG0011560,1,1
OG0011562,1,1
OG0011564,2,1
OG0011564,1,1
OG0011565,2,2
OG0011566,1,2
OG0011568,1,1
OG0011569,1,1
OG0011570,1,1
OG0011571,1,1
OG0011572,1,1
OG0011576,3,1
OG0011577,1,1
OG0011578,1,1
OG0011578,2,1
OG0011579,1,2
OG0011580,2,1
OG0011581,1,1
OG0011583,1,1
OG0011586,1,1
OG0011586,2,2
OG0011590,1,1
OG0011591,1,1
OG0011592,1,1
OG0011593,1,2
OG0011594,2,1
OG0011595,2,2
OG0011596,1,2
OG0011597,1,1
OG0011598,1,1
OG0011600,2,1
OG0011600,1,1
OG0011601,2,1
OG0011602,2,1
OG0011603,2,1
OG0011603,1,1
OG0011606,1,1
OG0011608,1,1
OG0011608,1,1
OG0011609,2,1
OG0011610,1,2
OG0011610,1,1
OG0011611,1,1
OG0011612,2,1
OG0011614,1,1
OG0011615,1,1
OG0011616,2,1
OG0011617,1,1
OG0011619,1,2
OG0011620,1,1
OG0011621,2,1
OG0011622,1,1
OG0011624,2,1
OG0011625,1,1
OG0011626,2,1
OG0011627,1,1
OG0011629,1,1
OG0011631,2,2
OG0011632,2,1
OG0011633,2,1
OG0011634,2,2
OG0011635,1,1
OG0011637,1,1
OG0011639,1,1
OG0011640,1,2
OG0011642,2,1
OG0011643,1,1
OG0011644,2,2
OG0011645,1,1
OG0011646,2,2
OG0011647,1,1
OG0011648,2,1
OG0011650,3,1
OG0011651,1,1
OG0011652,1,1
OG0011653,2,1
OG0011654,3,1
OG0011655,2,1
OG0011656,1,1
OG0011657,1,1
OG0011658,1,3
OG0011660,2,1
OG0011661,2,1
OG0011662,1,2
OG0011663,1,1
OG0011664,1,1
OG0011665,1,1
OG0011666,2,1
OG0011667,1,1
OG0011669,2,1
OG0011670,1,1
OG0011671,1,2
OG0011672,1,1
OG0011672,1,1
OG0011673,1,2
OG0011674,1,1
OG0011675,1,1
OG0011676,1,2
OG0011677,1,1
OG0011680,1,1
OG0011681,1,1
OG0011681,2,1
OG0011682,1,1
OG0011683,1,1
OG0011684,1,1
OG0011685,1,2
OG0011686,1,2
OG0011687,1,2
OG0011688,1,1
OG0011689,1,1
OG0011691,3,2
OG0011692,2,1
OG0011693,1,2
OG0011694,1,1
OG0011695,1,1
OG0011696,1,1
OG0011697,2,1
OG0011698,5,1
OG0011699,2,1
OG0011700,1,2
OG0011701,1,2
OG0011702,2,1
OG0011704,1,1
OG0011704,2,1
OG0011705,1,1
OG0011706,1,1
OG0011707,1,1
OG0011708,1,1
OG0011709,2,1
OG0011710,2,3
OG0011711,1,1
OG0011712,2,1
OG0011714,1,1
OG0011715,1,1
OG0011716,1,1
OG0011717,1,2
OG0011718,1,1
OG0011720,1,1
OG0011720,1,1
OG0011722,2,1
OG0011723,1,2
OG0011723,2,1
OG0011724,1,2
OG0011724,2,1
OG0011725,1,2
OG0011727,2,1
OG0011728,1,2
OG0011729,1,1
OG0011730,1,1
OG0011731,1,1
OG0011732,1,1
OG0011733,1,1
OG0011734,1,2
OG0011735,2,1
OG0011737,1,1
OG0011740,1,1
OG0011741,1,1
OG0011742,1,3
OG0011743,4,1
OG0011744,1,1
OG0011745,1,1
OG0011747,1,1
OG0011748,1,1
OG0011749,1,1
OG0011750,1,4
OG0011751,1,1
OG0011752,1,1
OG0011753,2,2
OG0011754,2,1
OG0011755,1,1
OG0011756,2,1
OG0011757,1,1
OG0011758,2,1
OG0011759,1,1
OG0011761,1,3
OG0011762,2,1
OG0011763,1,1
OG0011764,2,1
OG0011765,1,2
OG0011766,2,1
OG0011767,1,1
OG0011769,2,1
OG0011770,1,2
OG0011772,1,2
OG0011774,1,1
OG0011774,2,1
OG0011775,1,1
OG0011776,1,1
OG0011776,3,1
OG0011777,2,1
OG0011778,1,2
OG0011779,1,1
OG0011782,3,2
OG0011809,3,1
OG0011810,3,2
OG0011811,2,1
OG0011812,2,1
OG0011813,1,1
OG0011815,1,1
OG0011816,2,2
OG0011818,1,1
OG0011820,2,1
OG0011822,2,2
OG0011823,2,1
OG0011824,1,2
OG0011825,2,1
OG0011826,2,2
OG0011827,1,1
OG0011828,1,3
OG0011831,1,1
OG0011832,2,1
OG0011833,2,1
OG0011834,1,1
OG0011835,2,1
OG0011836,1,1
OG0011837,3,1
OG0011838,1,1
OG0011839,1,2
OG0011841,1,1
OG0011846,1,1
OG0011848,1,2
OG0011850,1,1
OG0011851,2,1
OG0011851,1,1
OG0011852,1,1
OG0011854,3,1
OG0011855,1,1
OG0011856,1,1
OG0011857,2,1
OG0011858,1,2
OG0011860,1,1
OG0011863,1,1
OG0011864,1,1
OG0011865,2,1
OG0011866,1,1
OG0011869,1,1
OG0011870,1,2
OG0011872,2,2
OG0011874,2,2
OG0011875,1,1
OG0011876,1,1
OG0011877,1,1
OG0011880,1,1
OG0011880,1,1
OG0011882,1,1
OG0011883,2,1
OG0011884,1,1
OG0011885,1,1
OG0011886,1,1
OG0011887,1,2
OG0011889,2,1
OG0011891,1,1
OG0011892,1,1
OG0011894,1,2
OG0011895,1,1
OG0011899,2,1
OG0011900,2,1
OG0011901,1,1
OG0011903,1,1
OG0011904,1,1
OG0011905,2,1
OG0011908,1,1
OG0011909,1,1
OG0011910,1,1
OG0011910,1,1
OG0011911,5,1
OG0011912,1,1
OG0011917,1,1
OG0011918,3,1
OG0011919,1,1
OG0011921,2,1
OG0011922,1,1
OG0011923,2,1
OG0011924,1,1
OG0011925,1,1
OG0011926,3,1
OG0011927,2,2
OG0011928,1,2
OG0011929,1,1
OG0011930,2,1
OG0011932,1,1
OG0011933,1,2
OG0011934,1,2
OG0011935,1,1
OG0011936,3,2
OG0011936,1,1
OG0011937,2,1
OG0011938,1,2
OG0011939,1,1
OG0011940,1,1
OG0011941,2,2
OG0011942,2,1
OG0011943,2,1
OG0011944,1,1
OG0011945,1,1
OG0011946,1,1
OG0011947,1,2
OG0011948,2,1
OG0011949,1,1
OG0011951,2,1
OG0011952,2,2
OG0011955,1,1
OG0011956,1,1
OG0011957,1,1
OG0011958,1,1
OG0011959,1,1
OG0011960,1,2
OG0011962,2,3
OG0011963,1,1
OG0011964,2,1
OG0011966,2,2
OG0011969,2,1
OG0011970,2,1
OG0011972,2,1
OG0011973,1,1
OG0011974,1,1
OG0011975,1,2
OG0011976,1,1
OG0011977,1,1
OG0011978,2,1
OG0011979,1,2
OG0011980,2,1
OG0011981,1,1
OG0011982,2,1
OG0011983,2,1
OG0011984,1,1
OG0011985,1,1
OG0011987,1,1
OG0011989,1,1
OG0011990,2,2
OG0011991,1,1
OG0011993,1,2
OG0011995,1,2
OG0011997,1,1
OG0011999,2,1
OG0012000,1,1
OG0012001,1,1
OG0012002,1,1
OG0012003,2,1
OG0012006,2,1
OG0012007,1,1
OG0012009,2,1
OG0012010,1,1
OG0012011,1,2
OG0012012,2,1
OG0012013,3,1
OG0012013,2,1
OG0012015,1,1
OG0012016,1,1
OG0012019,1,2
OG0012020,1,1
OG0012022,2,1
OG0012023,1,1
OG0012024,5,1
OG0012025,1,2
OG0012026,1,1
OG0012027,1,1
OG0012027,2,1
OG0012028,1,2
OG0012029,1,1
OG0012030,2,2
OG0012032,2,1
OG0012033,2,1
OG0012034,3,1
OG0012035,1,1
OG0012036,1,1
OG0012037,1,1
OG0012038,1,1
OG0012039,1,1
OG0012040,1,1
OG0012041,1,1
OG0012043,2,1
OG0012045,2,1
OG0012046,2,2
OG0012047,2,2
OG0012048,1,1
OG0012049,1,1
OG0012050,3,1
OG0012052,1,1
OG0012054,3,1
OG0012056,2,1
OG0012056,1,1
OG0012057,1,1
OG0012059,2,3
OG0012060,1,1
OG0012061,2,1
OG0012062,1,1
OG0012063,2,1
OG0012063,1,1
OG0012064,3,1
OG0012065,1,1
OG0012067,3,1
OG0012069,1,1
OG0012070,1,1
OG0012071,1,2
OG0012072,1,1
OG0012074,1,1
OG0012074,3,1
OG0012075,1,1
OG0012076,1,1
OG0012077,3,1
OG0012078,1,1
OG0012079,3,1
OG0012080,1,2
OG0012081,2,1
OG0012083,1,1
OG0012084,3,1
OG0012086,1,3
OG0012086,1,1
OG0012087,3,1
OG0012089,1,1
OG0012090,1,1
OG0012092,2,1
OG0012093,1,2
OG0012095,1,1
OG0012096,3,2
OG0012097,2,2
OG0012098,1,1
OG0012099,2,1
OG0012100,1,1
OG0012101,1,1
OG0012102,1,1
OG0012103,3,1
OG0012105,2,1
OG0012106,1,1
OG0012107,2,2
OG0012108,2,1
OG0012109,2,1
OG0012110,1,2
OG0012111,1,1
OG0012114,2,1
OG0012114,2,1
OG0012115,1,1
OG0012116,1,1
OG0012117,1,1
OG0012119,2,2
OG0012122,2,2
OG0012123,1,1
OG0012124,1,2
OG0012125,1,1
OG0012126,1,1
OG0012127,1,1
OG0012128,1,1
OG0012129,3,1
OG0012131,1,1
OG0012132,1,1
OG0012132,1,1
OG0012133,2,1
OG0012135,1,1
OG0012136,2,1
OG0012137,1,2
OG0012138,1,2
OG0012140,2,1
OG0012142,1,1
OG0012143,1,1
OG0012144,2,1
OG0012145,2,2
OG0012146,2,2
OG0012147,1,1
OG0012148,1,1
OG0012148,1,1
OG0012149,2,1
OG0012150,2,1
OG0012151,3,1
OG0012152,1,1
OG0012155,1,2
OG0012156,2,2
OG0012157,2,1
OG0012158,2,2
OG0012159,1,1
OG0012164,1,1
OG0012169,1,1
OG0012170,2,1
OG0012193,1,1
OG0012194,2,1
OG0012195,1,2
OG0012197,1,1
OG0012198,1,1
OG0012199,1,1
OG0012201,1,1
OG0012202,1,1
OG0012202,1,1
OG0012203,2,1
OG0012204,1,1
OG0012205,2,1
OG0012206,2,2
OG0012207,2,1
OG0012208,8,3
OG0012209,1,1
OG0012210,1,1
OG0012211,1,1
OG0012211,3,1
OG0012215,4,1
OG0012216,1,1
OG0012219,1,1
OG0012219,3,2
OG0012220,2,1
OG0012221,2,2
OG0012222,1,1
OG0012224,2,1
OG0012226,2,2
OG0012227,1,1
OG0012228,1,3
OG0012229,1,1
OG0012231,1,1
OG0012233,2,1
OG0012235,2,1
OG0012236,1,2
OG0012237,3,1
OG0012239,1,1
OG0012240,1,1
OG0012241,2,1
OG0012247,2,1
OG0012248,2,1
OG0012251,2,2
OG0012253,2,1
OG0012254,3,2
OG0012255,2,1
OG0012256,2,1
OG0012257,1,1
OG0012258,1,2
OG0012259,2,1
OG0012263,2,1
OG0012264,1,1
OG0012265,1,1
OG0012266,1,2
OG0012267,2,1
OG0012268,1,1
OG0012269,1,2
OG0012270,2,1
OG0012272,2,1
OG0012273,1,1
OG0012274,1,1
OG0012275,1,1
OG0012276,2,3
OG0012277,1,1
OG0012278,2,1
OG0012279,1,2
OG0012280,1,1
OG0012284,1,1
OG0012286,1,1
OG0012288,1,1
OG0012291,2,2
OG0012292,4,1
OG0012293,1,2
OG0012294,1,2
OG0012295,1,1
OG0012297,1,1
OG0012298,1,1
OG0012299,1,1
OG0012300,1,1
OG0012301,1,2
OG0012303,1,1
OG0012305,1,1
OG0012306,2,1
OG0012307,2,2
OG0012308,1,2
OG0012309,1,1
OG0012310,2,1
OG0012312,2,1
OG0012314,1,4
OG0012315,1,2
OG0012316,2,1
OG0012317,1,1
OG0012318,1,1
OG0012319,1,1
OG0012320,2,1
OG0012320,2,1
OG0012321,1,1
OG0012322,1,1
OG0012323,2,2
OG0012324,2,1
OG0012325,1,1
OG0012327,1,1
OG0012328,4,1
OG0012329,1,1
OG0012330,1,1
OG0012331,2,2
OG0012333,1,1
OG0012333,1,1
OG0012336,1,1
OG0012337,1,1
OG0012338,1,2
OG0012339,1,1
OG0012340,2,1
OG0012341,3,2
OG0012342,1,1
OG0012344,1,1
OG0012345,1,1
OG0012346,2,1
OG0012348,1,1
OG0012350,2,2
OG0012351,1,1
OG0012352,1,2
OG0012353,2,1
OG0012354,1,1
OG0012356,2,1
OG0012358,1,1
OG0012359,2,1
OG0012360,1,1
OG0012362,2,1
OG0012363,1,2
OG0012365,1,1
OG0012366,2,1
OG0012367,2,1
OG0012368,1,2
OG0012369,1,1
OG0012370,1,1
OG0012371,2,1
OG0012372,1,3
OG0012373,2,1
OG0012375,2,1
OG0012376,1,2
OG0012377,1,1
OG0012379,1,1
OG0012381,1,1
OG0012383,1,1
OG0012385,1,1
OG0012386,2,1
OG0012387,2,1
OG0012388,1,1
OG0012389,2,1
OG0012391,1,2
OG0012392,2,1
OG0012393,1,1
OG0012394,1,1
OG0012395,1,1
OG0012396,1,1
OG0012397,1,1
OG0012399,1,1
OG0012400,1,1
OG0012401,3,1
OG0012402,3,1
OG0012404,1,1
OG0012407,2,1
OG0012408,1,2
OG0012409,1,1
OG0012410,1,1
OG0012411,2,1
OG0012413,2,1
OG0012414,1,1
OG0012416,2,1
OG0012417,1,1
OG0012418,2,1
OG0012419,2,1
OG0012420,1,1
OG0012422,1,1
OG0012424,1,1
OG0012425,2,1
OG0012426,3,1
OG0012427,1,1
OG0012428,1,1
OG0012429,1,1
OG0012431,2,1
OG0012432,2,3
OG0012434,1,2
OG0012435,1,1
OG0012436,2,1
OG0012437,3,1
OG0012438,2,1
OG0012439,2,2
OG0012440,3,2
OG0012441,1,1
OG0012442,1,1
OG0012443,1,1
OG0012444,1,1
OG0012445,2,1
OG0012446,1,1
OG0012448,1,1
OG0012449,1,1
OG0012450,1,1
OG0012451,1,1
OG0012452,1,2
OG0012454,2,1
OG0012455,1,1
OG0012456,1,1
OG0012457,1,2
OG0012458,2,1
OG0012459,1,1
OG0012461,2,1
OG0012463,1,1
OG0012464,1,2
OG0012465,1,1
OG0012466,1,2
OG0012467,1,1
OG0012468,2,1
OG0012469,2,1
OG0012470,2,2
OG0012471,2,1
OG0012473,1,1
OG0012474,1,1
OG0012475,2,1
OG0012477,1,1
OG0012478,1,1
OG0012479,1,1
OG0012480,1,1
OG0012481,1,4
OG0012482,2,2
OG0012483,1,1
OG0012486,2,2
OG0012488,1,1
OG0012489,2,2
OG0012491,2,1
OG0012492,1,2
OG0012493,1,1
OG0012494,1,1
OG0012495,1,1
OG0012496,1,1
OG0012499,1,4
OG0012500,1,1
OG0012502,1,1
OG0012503,1,1
OG0012504,2,1
OG0012505,1,1
OG0012506,2,1
OG0012507,2,1
OG0012508,1,1
OG0012512,1,2
OG0012513,1,1
OG0012514,1,1
OG0012515,2,1
OG0012516,1,1
OG0012517,1,1
OG0012518,1,1
OG0012520,1,1
OG0012521,2,1
OG0012522,1,1
OG0012524,1,1
OG0012525,2,1
OG0012526,2,2
OG0012527,1,1
OG0012528,2,1
OG0012529,3,1
OG0012529,1,1
OG0012530,3,1
OG0012531,1,2
OG0012532,1,1
OG0012533,1,1
OG0012534,1,1
OG0012535,2,1
OG0012536,1,1
OG0012539,1,2
OG0012542,2,1
OG0012543,2,1
OG0012545,1,1
OG0012546,1,1
OG0012547,1,1
OG0012549,2,1
OG0012550,1,2
OG0012551,1,1
OG0012552,3,1
OG0012554,1,1
OG0012555,1,3
OG0012556,2,2
OG0012557,2,1
OG0012558,1,1
OG0012559,1,1
OG0012560,2,1
OG0012561,2,1
OG0012563,1,1
OG0012565,1,1
OG0012566,1,1
OG0012567,2,1
OG0012568,1,1
OG0012569,1,1
OG0012570,1,1
OG0012571,1,1
OG0012572,2,1
OG0012573,2,1
OG0012576,1,1
OG0012577,2,1
OG0012578,2,1
OG0012579,1,2
OG0012581,1,1
OG0012582,1,1
OG0012589,2,7
OG0012610,2,1
OG0012611,2,2
OG0012612,3,1
OG0012614,1,1
OG0012616,2,1
OG0012617,1,1
OG0012618,2,1
OG0012619,1,1
OG0012621,2,1
OG0012623,1,1
OG0012630,1,1
OG0012632,2,1
OG0012634,2,1
OG0012635,2,1
OG0012636,1,2
OG0012638,1,1
OG0012639,2,1
OG0012640,2,1
OG0012641,2,1
OG0012645,1,1
OG0012646,1,1
OG0012647,1,1
OG0012648,2,1
OG0012651,1,1
OG0012654,2,1
OG0012657,1,1
OG0012658,1,1
OG0012659,2,1
OG0012660,1,1
OG0012661,2,1
OG0012662,2,1
OG0012663,1,1
OG0012664,1,1
OG0012665,3,1
OG0012666,1,1
OG0012667,1,1
OG0012668,1,1
OG0012669,1,1
OG0012671,2,1
OG0012673,2,1
OG0012675,1,1
OG0012676,1,1
OG0012677,1,2
OG0012678,1,1
OG0012680,2,1
OG0012682,1,1
OG0012683,1,1
OG0012684,1,1
OG0012684,1,1
OG0012686,2,1
OG0012687,3,3
OG0012688,1,1
OG0012689,1,1
OG0012690,1,1
OG0012691,1,3
OG0012692,1,1
OG0012693,1,1
OG0012694,1,1
OG0012698,2,1
OG0012699,1,1
OG0012701,1,1
